"to","from","source_id_lab","target_id_lab","weight","weight_recs","weight_tfidf"
17,151,"FMA:14928 Descending part of Duodenum","ASCTB-TEMP:trgv2-gdt",1,2,0.00869919093926385
17,152,"FMA:14928 Descending part of Duodenum","ASCTB-TEMP:trgv4-gdt",1,2,0.00403301666259294
17,153,"FMA:14928 Descending part of Duodenum","ASCTB-TEMP:trgv5-7-gdt",1,2,0.000118558414566313
17,154,"FMA:14928 Descending part of Duodenum","ASCTB-TEMP:tuft",1,2,0.00752496728349878
17,155,"FMA:14928 Descending part of Duodenum","ASCTB-TEMP:venous-capillary",1,1,0.0000489644958769477
18,23,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:-cells-ins-",1,1,0.0000515679974628792
18,24,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:activated-cd4-t",1,2,0.000298843141532572
18,25,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:activated-cd8-t",1,2,0.00189069617030735
18,26,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:activated-t",1,2,0.0169834386674364
18,27,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:adult-glia",1,2,0.00470413826832684
18,28,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:angiogenic-pericyte",1,2,0.000629813317182239
18,29,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:arterial-capillary",1,2,0.00735824270890982
18,30,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:best2-goblet-cell",1,2,0.000659819123772727
18,31,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:best4-epithelial",1,2,0.00674490476597495
18,32,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:branch-a1-imn-",1,2,0.000563026164232622
18,33,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:branch-a2-ipan-in-",1,2,0.00128456627152411
18,34,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:branch-a3-ipan-in-",1,2,0.000927812097143001
18,35,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:branch-a4-in-",1,2,0.002564890087995
18,36,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:branch-b1-emn-",1,2,0.00909761233311577
18,37,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:branch-b2-emn-",1,2,0.000222335506910063
18,38,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:branch-b3-ipan-",1,2,0.000647565557384405
18,39,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cd8-tmem",1,2,0.000926967735571192
18,40,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cdc1",1,2,0.000757044587695817
18,41,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cdc2",1,2,0.00284643414090256
18,42,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:clc-mast-cell",1,2,0.000645876834240785
18,43,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cldn10-cells",1,2,0.000835240945461946
18,44,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:clp",1,2,0.000614594161695501
18,45,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:colonocyte",1,2,0.0000426918773617961
18,46,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:contractile-pericyte-pln-",1,2,0.00332574462636104
18,47,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cx3cr1-cd8-tmem",1,2,0.000131090947940349
18,48,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cycling-b-cell",1,2,0.00637338458768426
18,49,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cycling-ec",1,2,0.00234889761647059
18,50,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cycling-encc-glia",1,2,0.000178799267976458
18,51,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cycling-neuroblast",1,2,0.000136951752186471
18,52,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cycling-plasma-cell",1,2,0.0253785606466118
18,53,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:cycling-stromal",1,1,0.0000623048111824734
18,54,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:d-cells-sst-",1,2,0.00328980764157373
18,55,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:differentiating-glia",1,1,0.0000515679974628792
18,56,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:distal-progenitor",1,2,0.000281935262902216
18,57,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:dz-gc-cell",1,2,0.00221913326124159
18,58,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:ec-cells-npw-",1,2,0.000555838767275159
18,59,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:ec-cells-tac1-",1,2,0.00259363967582486
18,60,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:eecs",1,2,0.0297659796500389
18,61,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:encc-glia-progenitor",1,2,0.0000934155132528655
18,62,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:enterocyte",1,2,0.235225132869568
18,63,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:fcrl4-memory-b",1,2,0.000306874900061846
18,64,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:fdc",1,2,0.0005283660454001
18,65,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:fetal-arterial-ec",1,2,0.000612905438551882
18,66,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:fetal-venous-ec",1,2,0.000993322384137822
18,67,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:gc-b-cell",1,2,0.000161047027774292
18,68,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:gdt",1,2,0.000095664160016778
18,69,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:germ",1,2,0.000340690657322559
18,70,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:glia-1-dhh-",1,2,0.00085721499352316
18,71,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:glia-2-eln-",1,2,0.00137248311096313
18,72,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:glia-3-bcan-",1,2,0.00146293303511758
18,73,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:goblet-cell",1,2,0.0332853101954802
18,74,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:i-cells-cck-",1,2,0.00289501590207286
18,75,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:icc",1,2,0.00627539529527528
18,76,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:iga-plasma-cell",1,2,0.000881742773493966
18,77,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:igg-plasma-cell",1,2,0.00106476384932947
18,78,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:igm-plasma-cell",1,1,0.0000408564317945001
18,79,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:ilc2",1,2,0.000212615025237171
18,80,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:ilc3",1,2,0.000342379380466178
18,81,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:ilcp",1,2,0.000834396583890136
18,82,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:immature-b",1,1,0.000101447271782139
18,83,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:immature-pericyte",1,2,0.000666162159158381
18,84,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:k-cells-gip-",1,2,0.00424212687149337
18,85,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:l-cells-pyy-",1,2,0.00136445135243385
18,86,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:lec1-ackr4-",1,2,0.00293054102967135
18,87,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:lec2-madcam1-",1,2,0.0000934155132528655
18,88,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:lec3-adgrg3-",1,2,0.00160116165325885
18,89,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:lec4-stab2-",1,2,0.00191056963803612
18,90,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:lec5-cldn11-",1,2,0.000307719261633656
18,91,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:lec6-adamts4-",1,2,0.00127103583918099
18,92,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:lti-like-ncr-ilc3",1,2,0.00164235123220813
18,93,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:lymphoid-dc",1,2,0.00195748332325697
18,94,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:lyve1-macrophage",1,2,0.00296857859479112
18,95,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:lz-gc-cell",1,2,0.000205427628279707
18,96,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:m-x-cells-mln-ghrl-",1,2,0.00203314659630766
18,97,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:macrophages",1,2,0.00260167143435413
18,98,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mait-cell",1,2,0.00101657329815383
18,99,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mast-cell",1,2,0.00183743944970085
18,100,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mature-arterial-ec",1,2,0.00248797059618367
18,101,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mature-venous-ec",1,2,0.00332871021545946
18,102,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:megakaryocyte",1,2,0.000558804356373574
18,103,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:memory-b",1,2,0.00180912236625398
18,104,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mesoderm-1-hand1-",1,2,0.0251517153578188
18,105,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mesoderm-2-zeb2-",1,1,0.0000542780076835098
18,106,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mesothelium",1,2,0.000153859630816828
18,107,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mesothelium-prg4-",1,2,0.0000841400957133041
18,108,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mesothelium-rgs5-",1,2,0.00150055874304852
18,109,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:microfold-cell",1,2,0.037143292759494
18,110,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mln-stroma-fmo2-",1,2,0.000399446051742902
18,111,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mlto",1,2,0.00199045471894587
18,112,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mmp9-inflammatory-macrophage",1,2,0.00103729112745441
18,113,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:monocytes",1,2,0.00103729112745441
18,114,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:mpo-mono-neutrophil",1,2,0.000280246539758597
18,115,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:myofibroblast",1,2,0.0102959091939562
18,116,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:myofibroblast-rspo2-",1,2,0.00622627984944191
18,117,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:n-cells-nts-",1,2,0.000212615025237171
18,118,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:naive-b",1,2,0.000646721195812595
18,119,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:neuroblast",1,2,0.000391414293213628
18,120,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:nk-cell",1,2,0.00692158280642481
18,121,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:nk-t-cell",1,2,0.00220222538261123
18,122,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:paneth",1,2,0.019826495785618
18,123,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:pdc",1,2,0.00023924338554042
18,124,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:pericyte",1,2,0.00127737887456664
18,125,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:pre-b",1,2,0.00218997181622291
18,126,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:pro-b",1,2,0.000486518529610113
18,127,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:progenitor-neurog3-",1,2,0.00187041084538975
18,128,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:proximal-progenitor",1,2,0.013763301179134
18,129,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:rbc",1,2,0.00105842081394382
18,130,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:sell-cd4-t",1,2,0.00104870033227093
18,131,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:sell-cd8-t",1,2,0.00288616042916594
18,132,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:smc-part1-capn3-",1,2,0.0017918026304348
18,133,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:smc-plpp2-",1,2,0.00564591330219595
18,134,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:stat1-naive-b",1,2,0.00372519067810395
18,135,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:stem-cells",1,2,0.0173181981465621
18,136,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:stromal-1-adamdec1-",1,1,0.000049313914639451
18,137,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:stromal-1-ccl11-",1,2,0.00934023316494344
18,138,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:stromal-2-ch25h-",1,2,0.000290538126364613
18,139,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:stromal-2-npy-",1,2,0.00383508156560418
18,140,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:stromal-3-c7-",1,2,0.00151831098325068
18,141,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:stromal-3-kcnn3-",1,2,0.00239624380607442
18,142,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:stromal-4-mmp1-",1,2,0.000221491145338254
18,143,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:t-reticular",1,2,0.0019173245306106
18,144,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:ta",1,2,0.0131461153106052
18,145,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:tfh",1,2,0.00822602254567769
18,146,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:th1",1,2,0.000715197071905831
18,147,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:th17",1,2,0.000990789299422393
18,148,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:transitional-stromal-3-c3-",1,2,0.00339846295750749
18,149,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:trdv2-trgv9-gdt",1,2,0.00229267530676568
18,150,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:treg",1,2,0.000758733310839436
18,151,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:trgv2-gdt",1,2,0.0137831333524745
18,152,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:trgv4-gdt",1,2,0.00279356863029072
18,153,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:trgv5-7-gdt",1,2,0.000170767509447184
18,154,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:tuft",1,2,0.00768118112603022
18,155,"FMA:14929 Horizontal part of Duodenum","ASCTB-TEMP:venous-capillary",1,2,0.000187803408908179
19,23,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:-cells-ins-",1,1,0.0000515679974628792
19,24,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:activated-cd4-t",1,2,0.000298843141532573
19,25,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:activated-cd8-t",1,2,0.00189069617030735
19,26,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:activated-t",1,2,0.0169834386674364
19,27,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:adult-glia",1,2,0.00470413826832684
19,28,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:angiogenic-pericyte",1,2,0.000629813317182239
19,29,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:arterial-capillary",1,2,0.00735824270890983
19,30,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:best2-goblet-cell",1,2,0.000659819123772727
19,31,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:best4-epithelial",1,2,0.00674490476597496
19,32,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:branch-a1-imn-",1,2,0.000563026164232623
19,33,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:branch-a2-ipan-in-",1,2,0.00128456627152411
19,34,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:branch-a3-ipan-in-",1,2,0.000927812097143002
19,35,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:branch-a4-in-",1,2,0.002564890087995
19,36,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:branch-b1-emn-",1,2,0.00909761233311578
19,37,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:branch-b2-emn-",1,2,0.000222335506910063
19,38,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:branch-b3-ipan-",1,2,0.000647565557384405
19,39,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cd8-tmem",1,2,0.000926967735571192
19,40,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cdc1",1,2,0.000757044587695817
19,41,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cdc2",1,2,0.00284643414090256
19,42,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:clc-mast-cell",1,2,0.000645876834240786
19,43,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cldn10-cells",1,2,0.000835240945461946
19,44,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:clp",1,2,0.000614594161695502
19,45,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:colonocyte",1,2,0.0000426918773617961
19,46,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:contractile-pericyte-pln-",1,2,0.00332574462636105
19,47,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cx3cr1-cd8-tmem",1,2,0.000131090947940349
19,48,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cycling-b-cell",1,2,0.00637338458768427
19,49,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cycling-ec",1,2,0.00234889761647059
19,50,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cycling-encc-glia",1,2,0.000178799267976458
19,51,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cycling-neuroblast",1,2,0.000136951752186471
19,52,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cycling-plasma-cell",1,2,0.0253785606466118
19,53,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:cycling-stromal",1,1,0.0000623048111824734
19,54,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:d-cells-sst-",1,2,0.00328980764157373
19,55,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:differentiating-glia",1,1,0.0000515679974628792
19,56,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:distal-progenitor",1,2,0.000281935262902216
19,57,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:dz-gc-cell",1,2,0.00221913326124159
19,58,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:ec-cells-npw-",1,2,0.000555838767275159
19,59,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:ec-cells-tac1-",1,2,0.00259363967582486
19,60,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:eecs",1,2,0.0297659796500389
19,61,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:encc-glia-progenitor",1,2,0.0000934155132528656
19,62,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:enterocyte",1,2,0.235225132869568
19,63,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:fcrl4-memory-b",1,2,0.000306874900061846
19,64,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:fdc",1,2,0.0005283660454001
19,65,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:fetal-arterial-ec",1,2,0.000612905438551882
19,66,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:fetal-venous-ec",1,2,0.000993322384137822
19,67,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:gc-b-cell",1,2,0.000161047027774292
19,68,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:gdt",1,2,0.000095664160016778
19,69,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:germ",1,2,0.000340690657322559
19,70,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:glia-1-dhh-",1,2,0.00085721499352316
19,71,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:glia-2-eln-",1,2,0.00137248311096313
19,72,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:glia-3-bcan-",1,2,0.00146293303511758
19,73,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:goblet-cell",1,2,0.0332853101954802
19,74,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:i-cells-cck-",1,2,0.00289501590207286
19,75,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:icc",1,2,0.00627539529527528
19,76,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:iga-plasma-cell",1,2,0.000881742773493967
19,77,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:igg-plasma-cell",1,2,0.00106476384932947
19,78,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:igm-plasma-cell",1,1,0.0000408564317945001
19,79,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:ilc2",1,2,0.000212615025237171
19,80,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:ilc3",1,2,0.000342379380466178
19,81,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:ilcp",1,2,0.000834396583890136
19,82,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:immature-b",1,1,0.000101447271782139
19,83,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:immature-pericyte",1,2,0.000666162159158381
19,84,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:k-cells-gip-",1,2,0.00424212687149337
19,85,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:l-cells-pyy-",1,2,0.00136445135243386
19,86,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:lec1-ackr4-",1,2,0.00293054102967136
19,87,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:lec2-madcam1-",1,2,0.0000934155132528656
19,88,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:lec3-adgrg3-",1,2,0.00160116165325885
19,89,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:lec4-stab2-",1,2,0.00191056963803612
19,90,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:lec5-cldn11-",1,2,0.000307719261633656
19,91,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:lec6-adamts4-",1,2,0.00127103583918099
19,92,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:lti-like-ncr-ilc3",1,2,0.00164235123220813
19,93,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:lymphoid-dc",1,2,0.00195748332325697
19,94,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:lyve1-macrophage",1,2,0.00296857859479112
19,95,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:lz-gc-cell",1,2,0.000205427628279707
19,96,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:m-x-cells-mln-ghrl-",1,2,0.00203314659630767
19,97,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:macrophages",1,2,0.00260167143435413
19,98,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:mait-cell",1,2,0.00101657329815383
19,99,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:mast-cell",1,2,0.00183743944970085
19,100,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:mature-arterial-ec",1,2,0.00248797059618367
19,101,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:mature-venous-ec",1,2,0.00332871021545946
19,102,"FMA:14930 Ascending part of Duodenum","ASCTB-TEMP:megakaryocyte",1,2,0.000558804356373574
