tool,Organ_Level,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match
azimuth,Human_PBMC_L3,UBERON:0000178,CD4 TCM_1,AZ:0000202,"CD4-positive, alpha-beta memory T cell:1",CL:0000897,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD4 TCM_2,AZ:0000203,"CD4-positive, alpha-beta memory T cell:2",CL:0000897,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD4 TCM_3,AZ:0000204,"CD4-positive, alpha-beta memory T cell:3",CL:0000897,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD4 TEM_1,AZ:0000205,"effector CD4-positive, alpha-beta T cell:1",CL:0001044,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD4 TEM_2,AZ:0000206,"effector CD4-positive, alpha-beta T cell:2",CL:0001044,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD4 TEM_3,AZ:0000207,"effector CD4-positive, alpha-beta T cell:3",CL:0001044,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD4 TEM_4,AZ:0000208,"effector CD4-positive, alpha-beta T cell:4",CL:0001044,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 Naive,AZ:0000209,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 Naive_2,AZ:0000210,"naive thymus-derived CD8-positive, alpha-beta T cell:2",CL:0000900,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 Proliferating,AZ:0000211,"cycling CD8-positive, alpha-beta T cell",CL:4033074,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 TCM_1,AZ:0000212,"CD8-positive, alpha-beta memory T cell:1",CL:0000909,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 TCM_2,AZ:0000213,"CD8-positive, alpha-beta memory T cell:2",CL:0000909,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 TCM_3,AZ:0000214,"CD8-positive, alpha-beta memory T cell:3",CL:0000909,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 TEM_1,AZ:0000215,"effector CD8-positive, alpha-beta T cell:1",CL:0001050,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 TEM_2,AZ:0000216,"effector CD8-positive, alpha-beta T cell:2",CL:0001050,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 TEM_3,AZ:0000217,"effector CD8-positive, alpha-beta T cell:3",CL:0001050,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 TEM_4,AZ:0000218,"effector CD8-positive, alpha-beta T cell:4",CL:0001050,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 TEM_5,AZ:0000219,"effector CD8-positive, alpha-beta T cell:5",CL:0001050,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,CD8 TEM_6,AZ:0000220,"effector CD8-positive, alpha-beta T cell:6",CL:0001050,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,cDC1,AZ:0000221,CD141-positive myeloid dendritic cell,CL:0002394,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,cDC2_1,AZ:0000222,CD1c-positive myeloid dendritic cell:1,CL:0002399,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,cDC2_2,AZ:0000223,CD1c-positive myeloid dendritic cell:2,CL:0002399,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,dnT_1,AZ:0000224,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell:1",CL:0000935,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,dnT_2,AZ:0000225,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell:2",CL:0000935,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,Eryth,AZ:0000226,erythroid lineage cell,CL:0000764,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,gdT_1,AZ:0000227,gamma-delta T cell:1,CL:0000798,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,gdT_2,AZ:0000228,gamma-delta T cell:2,CL:0000798,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,gdT_3,AZ:0000229,gamma-delta T cell:3,CL:0000798,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,gdT_4,AZ:0000230,gamma-delta T cell:4,CL:0000798,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,HSPC,AZ:0000231,hematopoietic precursor cell,CL:0008001,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,ILC,AZ:0000232,innate lymphoid cell,CL:0001065,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,MAIT,AZ:0000233,mucosal invariant T cell,CL:0000940,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,NK Proliferating,AZ:0000234,cycling natural killer cell,CL:4033071,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,NK_1,AZ:0000235,"CD16-positive, CD56-dim natural killer cell, human:1",CL:0000939,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,NK_2,AZ:0000236,"CD16-positive, CD56-dim natural killer cell, human:2",CL:0000939,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,NK_3,AZ:0000237,"CD16-positive, CD56-dim natural killer cell, human:3",CL:0000939,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,NK_4,AZ:0000238,"CD16-positive, CD56-dim natural killer cell, human:4",CL:0000939,skos:narrowMatch
azimuth,Human_PBMC_L3,UBERON:0000178,NK_CD56bright,AZ:0000239,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,pDC,AZ:0000240,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,Plasma,AZ:0000241,plasma cell,CL:0000786,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,Plasmablast,AZ:0000242,plasmablast,CL:0000980,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,Platelet,AZ:0000243,platelet,CL:0000233,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,Treg Memory,AZ:0000244,memory regulatory T cell,CL:0002678,skos:exactMatch
azimuth,Human_PBMC_L3,UBERON:0000178,Treg Naive,AZ:0000245,naive regulatory T cell,CL:0002677,skos:exactMatch
azimuth,Human_PBMC_L1,UBERON:0000178,Mono,AZ:0000246,monocyte,CL:0000576,skos:exactMatch
azimuth,Human_PBMC_L1,UBERON:0000178,CD4 T,AZ:0000247,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
azimuth,Human_PBMC_L1,UBERON:0000178,CD8 T,AZ:0000248,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
azimuth,Human_PBMC_L1,UBERON:0000178,NK,AZ:0000249,natural killer cell,CL:0000623,skos:exactMatch
azimuth,Human_PBMC_L1,UBERON:0000178,B,AZ:0000250,mature B cell,CL:0000785,skos:exactMatch
azimuth,Human_PBMC_L1,UBERON:0000178,other T,AZ:0000251,mature T cell:other,CL:0002419,skos:narrowMatch
azimuth,Human_PBMC_L1,UBERON:0000178,DC,AZ:0000252,dendritic cell,CL:0000451,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Afferent / Efferent Arteriole Endothelial,AZ:0000253,endothelial cell of arteriole:afferent/efferent,CL:1000412,skos:narrowMatch
azimuth,Kidney_L2,UBERON:0002113,Ascending Thin Limb,AZ:0000254,kidney loop of Henle thin ascending limb epithelial cell,CL:1001107,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Ascending Vasa Recta Endothelial,AZ:0000255,vasa recta ascending limb cell,CL:1001131,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,B,AZ:0000256,B cell,CL:0000236,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Classical Dendritic,AZ:0000257,conventional dendritic cell,CL:0000990,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Connecting Tubule,AZ:0000258,kidney connecting tubule epithelial cell,CL:1000768,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Cortical Collecting Duct Intercalated Type A,AZ:0000259,kidney cortex collecting duct intercalated cell,CL:1000715,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Cortical Collecting Duct Principal,AZ:0000260,kidney cortex collecting duct principal cell,CL:1000714,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Cortical Thick Ascending Limb,AZ:0000261,kidney loop of Henle cortical thick ascending limb epithelial cell,CL:1001109,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Cortical Vascular Smooth Muscle / Pericyte,AZ:0000262,renal interstitial pericyte,CL:1001318,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Cycling Mononuclear Phagocyte,AZ:0000263,cycling mononuclear phagocyte,CL:4033078,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Descending Thin Limb Type 1,AZ:0000264,kidney loop of Henle short descending thin limb epithelial cell,CL:4030012,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Descending Thin Limb Type 2,AZ:0000265,kidney loop of Henle long descending thin limb outer medulla epithelial cell,CL:4030013,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Descending Thin Limb Type 3,AZ:0000266,kidney loop of Henle long descending thin limb inner medulla epithelial cell,CL:4030014,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Descending Vasa Recta Endothelial,AZ:0000267,vasa recta descending limb cell,CL:1001285,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Distal Convoluted Tubule,AZ:0000268,kidney distal convoluted tubule epithelial cell,CL:1000849,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Fibroblast,AZ:0000269,fibroblast,CL:0000057,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Glomerular Capillary Endothelial,AZ:0000270,glomerular capillary endothelial cell,CL:1001005,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Inner Medullary Collecting Duct,AZ:0000271,kidney inner medulla collecting duct epithelial cell,CL:1000547,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Intercalated Type B,AZ:0000272,renal beta-intercalated cell,CL:0002201,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Lymphatic Endothelial,AZ:0000273,endothelial cell of lymphatic vessel,CL:0002138,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,M2 Macrophage,AZ:0000274,alternatively activated macrophage,CL:0000890,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Macula Densa,AZ:0000275,macula densa epithelial cell,CL:1000850,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Mast,AZ:0000276,mast cell,CL:0000097,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Medullary Fibroblast,AZ:0000277,renal medullary fibroblast,CL:4030022,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Medullary Thick Ascending Limb,AZ:0000278,kidney loop of Henle medullary thick ascending limb epithelial cell,CL:1001108,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Mesangial,AZ:0000279,mesangial cell,CL:0000650,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Monocyte-derived,AZ:0000280,monocyte-derived dendritic cell,CL:0011031,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Natural Killer T,AZ:0000281,mature NK T cell,CL:0000814,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Neutrophil,AZ:0000282,neutrophil,CL:0000775,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Non-classical monocyte,AZ:0000283,non-classical monocyte,CL:0000875,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Outer Medullary Collecting Duct Intercalated Type A,AZ:0000284,kidney outer medulla collecting duct intercalated cell,CL:1000717,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Outer Medullary Collecting Duct Principal,AZ:0000285,kidney outer medulla collecting duct principal cell,CL:1000716,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Papillary Tip Epithelial,AZ:0000286,papillary tips cell,CL:1000597,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Parietal Epithelial,AZ:0000287,parietal epithelial cell,CL:1000452,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Peritubular Capilary Endothelial,AZ:0000288,peritubular capillary endothelial cell,CL:1001033,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Plasma,AZ:0000289,plasma cell,CL:0000786,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Plasmacytoid Dendritic,AZ:0000290,"plasmacytoid dendritic cell, human",CL:0001058,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Podocyte,AZ:0000291,podocyte,CL:0000653,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Proximal Tubule Epithelial Segment 1,AZ:0000292,epithelial cell of proximal tubule segment 1,CL:4030009,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Proximal Tubule Epithelial Segment 2,AZ:0000293,epithelial cell of proximal tubule segment 2,CL:4030010,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Proximal Tubule Epithelial Segment 3,AZ:0000294,epithelial cell of proximal tubule segment 3,CL:4030011,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Renin-positive Juxtaglomerular Granular,AZ:0000295,kidney granular cell,CL:0000648,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Schwann / Neural,AZ:0000296,Schwann cell,CL:0002573,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,T,AZ:0000297,T cell,CL:0000084,skos:exactMatch
azimuth,Kidney_L2,UBERON:0002113,Vascular Smooth Muscle / Pericyte,AZ:0000298,renal interstitial pericyte,CL:1001318,skos:exactMatch
azimuth,Lung_v2_L1,UBERON:0002048,Immune,AZ:0000299,leukocyte,CL:0000738,skos:exactMatch
azimuth,Lung_v2_L1,UBERON:0002048,Epithelial,AZ:0000300,epithelial cell,CL:0000066,skos:exactMatch
azimuth,Lung_v2_L1,UBERON:0002048,Endothelial,AZ:0000301,endothelial cell,CL:0000115,skos:exactMatch
azimuth,Lung_v2_L1,UBERON:0002048,Stroma,AZ:0000302,stromal cell,CL:0000499,skos:exactMatch
azimuth,Lung_v2_L2,UBERON:0002048,Myeloid,AZ:0000303,myeloid leukocyte,CL:0000766,skos:exactMatch
azimuth,Lung_v2_L2,UBERON:0002048,Lymphoid,AZ:0000304,lymphocyte,CL:0000542,skos:exactMatch
azimuth,Lung_v2_L2,UBERON:0002048,Alveolar epithelium,AZ:0000305,pulmonary alveolar epithelial cell,CL:0000322,skos:exactMatch
azimuth,Lung_v2_L2,UBERON:0002048,Airway epithelium,AZ:0000306,respiratory tract epithelial cell,CL:0002368,skos:exactMatch
azimuth,Lung_v2_L2,UBERON:0002048,Blood vessels,AZ:0000307,blood vessel endothelial cell,CL:0000071,skos:exactMatch
azimuth,Lung_v2_L2,UBERON:0002048,Fibroblast lineage,AZ:0000308,fibroblast,CL:0000057,skos:exactMatch
azimuth,Lung_v2_L2,UBERON:0002048,Smooth muscle,AZ:0000309,smooth muscle cell,CL:0000192,skos:exactMatch
azimuth,Lung_v2_L2,UBERON:0002048,Submucosal Gland,AZ:0000310,seromucus secreting cell:submucosal gland,CL:0000159,skos:narrowMatch
azimuth,Lung_v2_L2,UBERON:0002048,Lymphatic EC,AZ:0000311,endothelial cell of lymphatic vessel,CL:0002138,skos:exactMatch
azimuth,Lung_v2_L2,UBERON:0002048,Mesothelium,AZ:0000312,mesothelial cell,CL:0000077,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Macrophages,AZ:0000313,macrophage,CL:0000235,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Innate lymphoid cell NK,AZ:0000314,natural killer cell,CL:0000623,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,AT2,AZ:0000315,pulmonary alveolar type 2 cell,CL:0002063,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Basal,AZ:0000316,basal cell,CL:0000646,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,EC venous,AZ:0000317,vein endothelial cell,CL:0002543,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,T cell lineage,AZ:0000318,T cell,CL:0000084,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,EC arterial,AZ:0000319,endothelial cell of artery,CL:1000413,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Fibroblasts,AZ:0000320,fibroblast,CL:0000057,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,AT1,AZ:0000321,pulmonary alveolar type 1 cell,CL:0002062,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Multiciliated lineage,AZ:0000322,multiciliated epithelial cell,CL:0005012,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,B cell lineage,AZ:0000323,lymphocyte of B lineage,CL:0000945,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Secretory,AZ:0000324,respiratory airway secretory cell,CL:4052031,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,SM activated stress response,AZ:0000325,smooth muscle cell:activated stress response,CL:0000192,skos:narrowMatch
azimuth,Lung_v2_L3,UBERON:0002048,Monocytes,AZ:0000326,monocyte,CL:0000576,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Submucosal Secretory,AZ:0000327,seromucus secreting cell:submucosal gland,CL:0000159,skos:narrowMatch
azimuth,Lung_v2_L3,UBERON:0002048,EC capillary,AZ:0000328,capillary endothelial cell,CL:0002144,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Lymphatic EC mature,AZ:0000329,endothelial cell of lymphatic vessel:mature,CL:0002138,skos:narrowMatch
azimuth,Lung_v2_L3,UBERON:0002048,Rare,AZ:0000330,cell:rare,CL:0000000,skos:narrowMatch
azimuth,Lung_v2_L3,UBERON:0002048,Lymphatic EC differentiating,AZ:0000331,endothelial cell of lymphatic vessel:differentiating,CL:0002138,skos:narrowMatch
azimuth,Lung_v2_L3,UBERON:0002048,Dendritic cells,AZ:0000332,dendritic cell,CL:0000451,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Myofibroblasts,AZ:0000333,myofibroblast cell,CL:0000186,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Mast cells,AZ:0000334,mast cell,CL:0000097,skos:exactMatch
azimuth,Lung_v2_L3,UBERON:0002048,Fibromyocytes,AZ:0000335,fibroblast:fibromyocyte,CL:0000057,skos:narrowMatch
azimuth,Lung_v2_L3,UBERON:0002048,Lymphatic EC proliferating,AZ:0000336,cycling endothelial cell of lymphatic vessel,CL:4033079,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Alveolar macrophages,AZ:0000337,alveolar macrophage,CL:0000583,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,NK cells,AZ:0000338,natural killer cell,CL:0000623,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Suprabasal,AZ:0000339,respiratory tract suprabasal cell,CL:4033048,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Basal resting,AZ:0000340,respiratory basal cell:resting,CL:0002633,skos:narrowMatch
azimuth,Lung_v2_L4,UBERON:0002048,EC venous pulmonary,AZ:0000341,vein endothelial cell of respiratory system,CL:4033008,skos:narrowMatch
azimuth,Lung_v2_L4,UBERON:0002048,CD8 T cells,AZ:0000342,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Peribronchial fibroblasts,AZ:0000343,fibroblast of lung:peribronchial,CL:0002553,skos:narrowMatch
azimuth,Lung_v2_L4,UBERON:0002048,CD4 T cells,AZ:0000344,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Multiciliated,AZ:0000345,multiciliated epithelial cell:respiratory system,CL:0005012,skos:narrowMatch
azimuth,Lung_v2_L4,UBERON:0002048,Plasma cells,AZ:0000346,plasma cell,CL:0000786,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Goblet,AZ:0000347,goblet cell,CL:0000160,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Club,AZ:0000348,club cell,CL:0000158,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Classical monocytes,AZ:0000349,classical monocyte,CL:0000860,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Interstitial macrophages,AZ:0000350,lung interstitial macrophage,CL:4033043,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,SMG serous,AZ:0000351,serous secreting cell,CL:0000313,skos:narrowMatch
azimuth,Lung_v2_L4,UBERON:0002048,EC venous systemic,AZ:0000352,vein endothelial cell:systemic,CL:0002543,skos:narrowMatch
azimuth,Lung_v2_L4,UBERON:0002048,Non classical monocytes,AZ:0000353,non-classical monocyte,CL:0000875,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,EC general capillary,AZ:0000354,alveolar capillary type 1 endothelial cell,CL:4028002,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Adventitial fibroblasts,AZ:0000355,adventitial fibroblast,CL:4052030,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,EC aerocyte capillary,AZ:0000356,alveolar capillary type 2 endothelial cell,CL:4028003,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Alveolar fibroblasts,AZ:0000357,alveolar type 1 fibroblast cell,CL:4028004,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Neuroendocrine,AZ:0000358,pulmonary neuroendocrine cell,CL:1000223,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,DC2,AZ:0000359,CD1c-positive myeloid dendritic cell,CL:0002399,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Transitional Club AT2,AZ:0000360,club cell:transitional AT2,CL:0000158,skos:narrowMatch
azimuth,Lung_v2_L4,UBERON:0002048,DC1,AZ:0000361,CD141-positive myeloid dendritic cell,CL:0002394,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,B cells,AZ:0000362,B cell,CL:0000236,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,SMG mucous,AZ:0000363,mucus secreting cell:submucosal gland,CL:0000319,skos:narrowMatch
azimuth,Lung_v2_L4,UBERON:0002048,AT2 proliferating,AZ:0000364,cycling pulmonary alveolar type 2 cell,CL:4033080,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Pericytes,AZ:0000365,lung pericyte,CL:0009089,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,SMG duct,AZ:0000366,seromucus secreting cell:submucosal gland duct,CL:0000159,skos:narrowMatch
azimuth,Lung_v2_L4,UBERON:0002048,Ionocyte,AZ:0000367,ionocyte,CL:0005006,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Deuterosomal,AZ:0000368,deuterosomal cell,CL:4033044,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Tuft,AZ:0000369,brush cell of tracheobronchial tree,CL:0002075,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Plasmacytoid DCs,AZ:0000370,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,T cells proliferating,AZ:0000371,cycling T cell,CL:4033069,skos:exactMatch
azimuth,Lung_v2_L4,UBERON:0002048,Subpleural fibroblasts,AZ:0000372,fibroblast of lung:subpleural,CL:0002553,skos:narrowMatch
azimuth,Lung_v2_L4,UBERON:0002048,Migratory DCs,AZ:0000373,lung migratory dendritic cell,CL:4033045,skos:exactMatch
