dataset_id,organ,is_rui_registered,assay_type,publication_status,group_name,published_timestamp,uuid
SNT897.HDHH.354,PA,True,Histology,Published,TMC - UConn Health,1709843295287,c6dac71766db15831075fbeb0ace85bd
SNT394.RPLH.863,PA,True,Histology,Published,TMC - UConn Health,1709843340135,dcfd6f1ff4f75db639a153273537f33e
SNT933.ZMTX.852,PA,True,Histology,Published,TMC - UConn Health,1709843307516,44bb57605d7a910fc24bce8294352e51
SNT576.FTHN.349,PA,True,Histology,Published,TMC - UConn Health,1709843250093,143ef16a8c6674047ae34e82dab7c3f1
SNT385.NQMR.534,PA,True,Histology,Published,TMC - UConn Health,1709843299309,a089952b6cf5654dc6afde1e66b4f5a5
SNT659.DWWZ.432,PA,True,Histology,Published,TMC - UConn Health,1709843254390,8a2007d857217264cff62b27a7b82e3f
SNT465.VDVD.522,PA,True,Histology,Published,TMC - UConn Health,1709843317177,65e126802a78600968f7875bd7296b7d
SNT646.JSKS.878,PA,True,Histology,Published,TMC - UConn Health,1709843237559,c87cf3d8e8f1b0221d86512d7fa828cf
SNT588.JMZV.624,PA,True,Histology,Published,TMC - UConn Health,1709843233257,c250495ad54ceae0540a5e7db90cd01d
SNT743.DJJG.323,PA,True,Histology,Published,TMC - UConn Health,1709843259304,2ffb0bb7064918811f1a1e41827ef6c8
SNT557.HRKZ.323,PA,True,Histology,Published,TMC - UConn Health,1709843283721,a77a5b49197bc1ecdacd2806e5f799ff
SNT956.WNFW.266,PA,True,Histology,Published,TMC - UConn Health,1709843245829,5b84e55e56d6fac30046a6f8fd15f1b2
SNT778.SPNN.977,PA,True,Histology,Published,TMC - UConn Health,1709843312005,319b10dff3486543c816aaf17d254a69
SNT756.RGTL.734,PA,True,Histology,Published,TMC - UConn Health,1709843213275,7abd72d7ae92a2b02342f4cc7aca4ef8
SNT263.GQSV.249,PA,True,Histology,Published,TMC - UConn Health,1709843203373,a2785d0a03fcf0127753b609d711c276
SNT345.JWKF.683,PA,True,Histology,Published,TMC - UConn Health,1709843207366,1467cb3cc7cafda277d4a912205eb168
SNT585.RSKD.324,PA,True,Histology,Published,TMC - UConn Health,1709843003459,0609feb7cb390c73228ae1e7da96628d
SNT269.QXSK.895,PA,True,Histology,Published,TMC - UConn Health,1709842997513,b5b6c9d57ecf4378b83a161f8dc356b4
SNT335.RSJM.864,PA,True,Histology,Published,TMC - UConn Health,1709842983825,734449735356dd41aa8e4f708cdf0667
SNT764.TGJQ.693,PA,True,Histology,Published,TMC - UConn Health,1709843026029,be2320f923e6fb8c4d4486748c62b234
SNT625.VQSS.859,PA,True,Histology,Published,TMC - UConn Health,1709843030940,451ecd8dbf65875fd4cd0062fe26211e
SNT492.HXKN.723,PA,True,Histology,Published,TMC - UConn Health,1709843016189,07d9663301730e0222b34ce2c5607161
SNT787.NPCZ.486,PA,True,Histology,Published,TMC - UConn Health,1709843020799,cd9bcf8124d74a99b33a7c96b9e6209e
SNT339.PKSK.253,PA,True,Histology,Published,TMC - UConn Health,1709843010707,53a882531e816255311b90900f6d22e7
SNT976.PXCG.923,PA,True,Histology,Published,TMC - UConn Health,1709842988653,46151f5663126e5e0f98c04842be8931
SNT552.FMGL.767,PA,True,Histology,Published,TMC - UConn Health,1709842992681,6713b1ff05903b4edb83e696e368f071
SNT766.GFFX.948,PA,True,Histology,Published,TMC - UConn Health,1709842879327,5a0c9669d450159f5e657e806ed4e0d4
SNT677.GZGV.938,PA,True,Histology,Published,TMC - UConn Health,1709842892469,531e36261fc6b0610ba227ede0798f0a
SNT937.PDSH.227,PA,True,Histology,Published,TMC - UConn Health,1709842856254,1ab09801009035af30759156a5d31b75
SNT484.PBTC.289,PA,True,Histology,Published,TMC - UConn Health,1709842867265,d14fdab15dad49790f7d0171dccfe164
SNT738.KNVP.755,PA,True,Histology,Published,TMC - UConn Health,1709842862330,ddd74957caa5f6970f74a108b92c09f5
SNT483.CBQN.894,PA,True,Histology,Published,TMC - UConn Health,1709842884572,9995aaaa6154c4f68488b3519fb292a3
SNT634.QBCF.237,PA,True,Histology,Published,TMC - UConn Health,1709842874338,59241a9862903d6a375ca4f4150acf61
SNT734.VXHL.285,PA,True,Histology,Published,TMC - UConn Health,1709842803125,de0a02eea92f65fa6c19cca752db2c70
SNT564.XFZR.266,PA,True,Histology,Published,TMC - UConn Health,1709842821795,17e3202d354049c252cd316d3b437200
SNT956.DPXB.999,PA,True,Histology,Published,TMC - UConn Health,1709842812209,46b6de3a0f0c424cb6b52ba1a9da2a49
SNT775.XPKV.283,PA,True,Histology,Published,TMC - UConn Health,1709840585683,d9d62675a4b39622c1e8dbbc91f8eb51
SNT759.KJJZ.639,PA,True,Histology,Published,TMC - UConn Health,1709840052237,907bce178070caa28b60a6c3ad552076
SNT899.HZKD.452,PA,True,Histology,Published,TMC - UConn Health,1709838971889,bde9bb17ff8e618ba97951d8176c1a3e
SNT577.GFXV.499,LV,True,RNAseq,Published,TMC - Washington University,1692026366326,6e24083668bdaf96c154077c84b37266
SNT476.SJKS.855,LV,True,RNAseq,Published,TMC - Washington University,1692026171929,87371f5175398469f6333bcf5f6aca8c
