"tool","modality","sex","organ","organId","as","as_id","cell_id","cell_label","annotation_label_id","annotation_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000669","Pericyte","AZ:0000017","Pericyte",33055.113,0.0501560125089442,"true","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002573","Neuronal","AZ:0000015","Neuronal",633.072,0.0141179518176323,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",825.562,0.0172807410296036,"false","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:0000623","NK","AZ:0000016","Nk",70.465,0.0203410624463256,"false","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",3439.558,0.00521899634931633,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:0000235","Macrophage","AZ:0000011","Macrophage",64.345,0.0185744080480923,"false","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",7875.5,0.164850702889236,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","Endothelial","AZ:0000007","Endothelial",1.37,0.0000757288905717531,"false","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:1000414","Venous Endothelial","AZ:0000020","Venous Endothelial",33.235,0.00959391485707275,"false","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:1000413","Arterial Endothelial","AZ:0000002","Arterial Endothelial",831.299,0.0282928695688635,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",100.469,0.00296695543016867,"true","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000235","Macrophage","AZ:0000011","Macrophage",1109.813,0.0190211910519662,"true","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","Pericyte","AZ:0000017","Pericyte",7250.32,0.161687246351783,"true","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000115","Endothelial","AZ:0000007","Endothelial",243.375,0.00828315339164628,"false","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",406.205,0.0224536160545248,"true","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000097","Mast","AZ:0000012","Mast",107.055,0.00474325606285422,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:1000413","Arterial Endothelial","AZ:0000002","Arterial Endothelial",420.296,0.0124117837290923,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002144","Capillary Endothelial","AZ:0000005","Capillary Endothelial",4227.868,0.0884981285661746,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000236","B","AZ:0000004","B",31.51,0.00174176448315032,"true","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",234.941,0.00402667624810664,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",100689.619,0.267109802506584,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",186988.031,0.283725365629784,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",7875.5,0.164850702889236,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",8909.193,0.152695510119128,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",5145.91,0.15196414433964,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",2559.438,0.113400306487315,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",2665.335,0.147330556607346,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",7674.304,0.171142388394784,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",4315.96,0.304706581292494,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000057","Fibroblast","AZ:0000008","Fibroblast",7601.548,0.258715102611041,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000077","Mesothelial","AZ:0000013","Mesothelial",4.392,0.000194595120527353,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000077","Mesothelial","AZ:0000013","Mesothelial",2568.18,0.00681287762744795,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000077","Mesothelial","AZ:0000013","Mesothelial",4466.547,0.00677729303795715,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000077","Mesothelial","AZ:0000013","Mesothelial",226.938,0.00388951206640317,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000077","Mesothelial","AZ:0000013","Mesothelial",54.418,0.00113908266774509,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000077","Mesothelial","AZ:0000013","Mesothelial",35.57,0.00105041957868695,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000077","Mesothelial","AZ:0000013","Mesothelial",379.456,0.00846213625766341,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000077","Mesothelial","AZ:0000013","Mesothelial",63.02,0.00348352896630064,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000077","Mesothelial","AZ:0000013","Mesothelial",70.125,0.00495082183642485,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000077","Mesothelial","AZ:0000013","Mesothelial",161.777,0.00550600392908212,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000084","T","AZ:0000019","T",362.827,0.0107146636063045,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000084","T","AZ:0000019","T",366.183,0.016224368173968,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000084","T","AZ:0000019","T",2785.622,0.00738970858831033,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000084","T","AZ:0000019","T",1011.627,0.0173383718160874,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000084","T","AZ:0000019","T",5472.101,0.00830306543517808,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000084","T","AZ:0000019","T",303.848,0.00636017476623561,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000084","T","AZ:0000019","T",1454.904,0.0324453846818064,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000084","T","AZ:0000019","T",310.42,0.0219156379959073,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000084","T","AZ:0000019","T",278.795,0.0154108292313518,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000084","T","AZ:0000019","T",734.288,0.0249911459173915,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000097","Mast","AZ:0000012","Mast",1854.081,0.00491851309658059,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000097","Mast","AZ:0000012","Mast",2856.267,0.00433394263032422,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000097","Mast","AZ:0000012","Mast",196.175,0.0041063534555642,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000097","Mast","AZ:0000012","Mast",285.806,0.00489845634336437,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000097","Mast","AZ:0000012","Mast",161.506,0.00476944235241538,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000097","Mast","AZ:0000012","Mast",107.055,0.00474325606285422,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000097","Mast","AZ:0000012","Mast",100.01,0.00552820901173798,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000097","Mast","AZ:0000012","Mast",234.256,0.00522407391416976,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000097","Mast","AZ:0000012","Mast",59.448,0.0020232846546547,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000097","Mast","AZ:0000012","Mast",17.765,0.00125420819856096,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000115","Endothelial","AZ:0000007","Endothelial",42.149,0.000111813026781341,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000115","Endothelial","AZ:0000007","Endothelial",63.943,0.0000970235953469412,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000115","Endothelial","AZ:0000007","Endothelial",6.257,0.000130972109450568,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000115","Endothelial","AZ:0000007","Endothelial",1.1,0.0000188530051073134,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000115","Endothelial","AZ:0000007","Endothelial",3.163,0.0000934067227266471,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","Endothelial","AZ:0000007","Endothelial",1.37,0.0000757288905717531,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","Endothelial","AZ:0000007","Endothelial",182.952,0.004079958552802,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000115","Endothelial","AZ:0000007","Endothelial",266.475,0.0188131229784144,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000115","Endothelial","AZ:0000007","Endothelial",243.375,0.00828315339164628,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",3439.558,0.00521899634931633,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",1798.565,0.00477124004159013,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",171.502,0.00358989591097832,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",234.941,0.00402667624810664,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",100.469,0.00296695543016867,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",7.686,0.000340541460922867,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",894.432,0.0199464640359209,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",406.205,0.0224536160545248,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",461.89,0.032609413162585,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000136","Adipocyte","AZ:0000001","Adipocyte",161.383,0.00549259432482404,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",7119.454,0.0188865145263357,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",9611.847,0.0145844885892859,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",825.562,0.0172807410296036,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",1268.541,0.0217416454107604,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",353.007,0.015640582812386,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",796.805,0.0235304912115732,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",1827.584,0.0407564113634401,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",836.385,0.0462324876940553,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",676.94,0.0477919334609545,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000192","Smooth Muscle","AZ:0000018","Smooth Muscle",682.813,0.0232392185590557,"false","false"
