"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table","annotation_label","annotation_label_id","cell_label2"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033041","Alveolar Mph CCL3+",12.48,0.00260586319218241,"false","true","Alveolar Mph Ccl3+","CT:0000468","CCL3-positive alveolar macrophage"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000413","EC arterial",12234.8,0.00879334516234275,"false","true","Ec Arterial","CT:0000484","endothelial cell of artery"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002394","DC1",6.24,0.00130293159609121,"false","true","Dc1","CT:0000480","CD141-positive myeloid dendritic cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4033041","Alveolar Mph CCL3+",808.675,0.000581207571775389,"false","true","Alveolar Mph Ccl3+","CT:0000468","CCL3-positive alveolar macrophage"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000413","EC arterial",6437,0.0113297544662501,"false","true","Ec Arterial","CT:0000484","endothelial cell of artery"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033022","SMG mucous",1881,0.0033107454017425,"false","true","Smg Mucous","CT:0000514","mucus secreting cell of bronchus submucosal gland"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",55.536,0.0115960912052117,"false","true","Smooth Muscle","CT:0000517","smooth muscle cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000784","Plasmacytoid DCs",572.72,0.000411622964116859,"false","true","Plasmacytoid Dcs","CT:0000511","plasmacytoid dendritic cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000669","Pericytes",308.771,0.0280379746835443,"false","true","Pericytes","CT:0000509","pericyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033023","SMG duct",2.898,0.000379746835443038,"false","true","Smg Duct","CT:0000513","airway submucosal gland collecting duct epithelial cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002144","EC general capillary",222.343,0.0201898734177215,"false","true","Ec General Capillary","CT:0000485","capillary endothelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000576","Classical monocytes",14,0.00039678041038431,"false","true","Classical Monocytes","CT:0000477","monocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000784","Plasmacytoid DCs",11.592,0.00151898734177215,"false","true","Plasmacytoid Dcs","CT:0000511","plasmacytoid dendritic cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0019003","Goblet (bronchial)",170.175,0.000122307476460725,"false","true","Goblet (Bronchial)","CT:0000488","tracheobronchial goblet cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0005006","Ionocyte",305.825,0.000219801286843551,"false","true","Ionocyte","CT:0000494","ionocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000158","Club (non-nasal)",23345,0.0410895010120567,"false","true","Club (non-nasal)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000165","Neuroendocrine",10.626,0.00139240506329114,"false","true","Neuroendocrine","CT:0000506","neuroendocrine cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000492","CD4 T cells",1121,0.0709493670886076,"false","true","Cd4 T Cells","CT:0000475","CD4-positive helper T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000576","Classical monocytes",342.87,0.000246426116962473,"false","true","Classical Monocytes","CT:0000477","monocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000583","Alveolar Mph proliferating",1199,0.0339814080036277,"false","true","Alveolar Macrophages","CT:0000472","alveolar macrophage"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000492","CD4 T cells",541.443,0.0709493670886076,"false","true","Cd4 T Cells","CT:0000475","CD4-positive helper T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000158","Hillock-like",897,0.0254222877224804,"false","true","Hillock-like",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0005006","Ionocyte",256,0.000450585232773035,"false","true","Ionocyte","CT:0000494","ionocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4033042","Alveolar Mph MT-positive",267.33,0.000192134318685151,"false","true","Alveolar Mph Mt-Positive","CT:0000469","metallothionein-positive alveolar macrophage"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033043","Interstitial Mph perivascular",98.974,0.00898734177215189,"false","true","Interstitial Mph perivascular",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000623","NK cells",627,0.0177700940936402,"false","true","Nk Cells","CT:0000505","natural killer cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000413","EC arterial",98.277,0.00892405063291139,"false","true","Ec Arterial","CT:0000484","endothelial cell of artery"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4028004","Alveolar fibroblasts",1087,0.0308071647205532,"false","true","Alveolar Fibroblasts","CT:0000471","alveolar type 1 fibroblast cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000875","Non-classical monocytes",1678,0.10620253164557,"false","true","Non-Classical Monocytes","CT:0000507","non-classical monocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033043","Interstitial Mph perivascular",68.586,0.0089873417721519,"false","true","Interstitial Mph perivascular",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0001056","Migratory DCs",214.005,0.000153808793888512,"false","true","Migratory DCs",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0001056","Migratory DCs",10.455,0.000949367088607594,"false","true","Migratory DCs",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033044","Deuterosomal",10.455,0.000949367088607594,"false","true","Deuterosomal","CT:0000482","deuterosomal cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002399","DC2",45.396,0.00947882736156352,"false","true","Dc2","CT:0000481","CD1c-positive myeloid dendritic cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033042","Alveolar Mph MT-positive",23,0.000651853531345652,"false","true","Alveolar Mph Mt-Positive","CT:0000469","metallothionein-positive alveolar macrophage"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033023","SMG duct",187,0.000329138431752178,"false","true","Smg Duct","CT:0000513","airway submucosal gland collecting duct epithelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002062","AT1",119329.18,0.0857637777225069,"false","true","At1","CT:0000464","type I pneumocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000413","EC arterial",141,0.00892405063291139,"false","true","Ec Arterial","CT:0000484","endothelial cell of artery"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033043","Interstitial Mph perivascular",136,0.00385443827230473,"false","true","Interstitial Mph perivascular",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4033022","SMG mucous",2826.89,0.00203173076028828,"false","true","Smg Mucous","CT:0000514","mucus secreting cell of bronchus submucosal gland"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000913","CD8 T cells",112.914,0.010253164556962,"false","true","Cd8 T Cells","CT:0000476","effector memory CD8-positive, alpha-beta T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000414","EC venous systemic",544,0.0154177530892189,"false","true","Ec Venous Systemic","CT:0000487","endothelial cell of venule"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000413","EC arterial",58.656,0.0122475570032573,"false","true","Ec Arterial","CT:0000484","endothelial cell of artery"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",228,0.0144303797468354,"false","true","Smooth Muscle","CT:0000517","smooth muscle cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002062","AT1",6599,0.187025280580433,"false","true","At1","CT:0000464","type I pneumocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000576","Classical monocytes",135,0.000237613306345155,"false","true","Classical Monocytes","CT:0000477","monocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000165","Neuroendocrine",15.334,0.00139240506329114,"false","true","Neuroendocrine","CT:0000506","neuroendocrine cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002394","DC1",10.143,0.00132911392405063,"false","true","Dc1","CT:0000480","CD141-positive myeloid dendritic cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000784","Plasmacytoid DCs",24,0.00151898734177215,"false","true","Plasmacytoid Dcs","CT:0000511","plasmacytoid dendritic cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0005006","Ionocyte",3,0.000189873417721519,"false","true","Ionocyte","CT:0000494","ionocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4033023","SMG duct",6,0.000379746835443038,"false","true","Smg Duct","CT:0000513","airway submucosal gland collecting duct epithelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000037","Hematopoietic stem cells",191.685,0.000137767055239454,"false","true","Hematopoietic Stem Cells","CT:0000491","hematopoietic stem cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4028003","EC aerocyte capillary",215,0.00609341344518762,"false","true","Ec Aerocyte Capillary","CT:0000483","alveolar capillary type 2 endothelial cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002063","AT2",1834.504,0.166582278481013,"false","true","At2","CT:0000465","type II pneumocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0001056","Migratory DCs",6.396,0.00133550488599349,"false","true","Migratory DCs",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000186","Myofibroblasts",112.056,0.0146835443037975,"false","true","Myofibroblasts","CT:0000504","myofibroblast cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002394","DC1",21,0.00132911392405063,"false","true","Dc1","CT:0000480","CD141-positive myeloid dendritic cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002063","AT2",232069.035,0.166791702867787,"false","true","At2","CT:0000465","type II pneumocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000583","Alveolar macrophages",258.405,0.0338607594936709,"false","true","Alveolar Macrophages","CT:0000472","alveolar macrophage"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4033041","Alveolar Mph CCL3+",9,0.000569620253164557,"false","true","Alveolar Mph Ccl3+","CT:0000468","CCL3-positive alveolar macrophage"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4028003","EC aerocyte capillary",13350,0.0234973158496876,"false","true","Ec Aerocyte Capillary","CT:0000483","alveolar capillary type 2 endothelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000913","CD8 T cells",18275.575,0.0131349461384969,"false","true","Cd8 T Cells","CT:0000476","effector memory CD8-positive, alpha-beta T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000913","CD8 T cells",6988,0.0122995687758514,"false","true","Cd8 T Cells","CT:0000476","effector memory CD8-positive, alpha-beta T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000623","NK cells",2555,0.00449705183490275,"false","true","Nk Cells","CT:0000505","natural killer cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0001056","Migratory DCs",1,0.0000283414578845936,"false","true","Migratory DCs",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000192","Smooth muscle FAM83D+",512,0.0145108264369119,"false","true","Smooth Muscle","CT:0000517","smooth muscle cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000583","Alveolar macrophages",372.895,0.0338607594936709,"false","true","Alveolar Macrophages","CT:0000472","alveolar macrophage"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000492","CD4 T cells",337.272,0.0704234527687297,"false","true","Cd4 T Cells","CT:0000475","CD4-positive helper T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0019003","Goblet (bronchial)",2,0.0000566829157691872,"false","true","Goblet (Bronchial)","CT:0000488","tracheobronchial goblet cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033041","Alveolar Mph CCL3+",6.273,0.000569620253164557,"false","true","Alveolar Mph Ccl3+","CT:0000468","CCL3-positive alveolar macrophage"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000158","Club (non-nasal)",85821.31,0.0616811391370859,"false","true","Club (non-nasal)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033023","SMG duct",4.992,0.00104234527687296,"false","true","Smg Duct","CT:0000513","airway submucosal gland collecting duct epithelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002063","AT2",13313,0.377309828817594,"false","true","At2","CT:0000465","type II pneumocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4028006","Adventitial fibroblasts",119.784,0.0156962025316456,"false","true","Adventitial Fibroblasts","CT:0000467","alveolar type 2 fibroblast cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002062","AT1",479.076,0.100032573289902,"false","true","At1","CT:0000464","type I pneumocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002144","EC general capillary",73.632,0.0153745928338762,"false","true","Ec General Capillary","CT:0000485","capillary endothelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4028006","Adventitial fibroblasts",3089.075,0.00222016728572302,"false","true","Adventitial Fibroblasts","CT:0000467","alveolar type 2 fibroblast cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033041","Alveolar Mph CCL3+",91,0.00257907266749802,"false","true","Alveolar Mph Ccl3+","CT:0000468","CCL3-positive alveolar macrophage"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000192","Smooth muscle",110.124,0.0144303797468354,"false","true","Smooth Muscle","CT:0000517","smooth muscle cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002399","DC2",108.675,0.0142405063291139,"false","true","Dc2","CT:0000481","CD1c-positive myeloid dendritic cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002144","EC general capillary",486,0.0137739485319125,"false","true","Ec General Capillary","CT:0000485","capillary endothelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000165","Neuroendocrine",8.268,0.00172638436482085,"false","true","Neuroendocrine","CT:0000506","neuroendocrine cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000669","Pericytes",77.844,0.0162540716612378,"false","true","Pericytes","CT:0000509","pericyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4028004","Alveolar fibroblasts",42810.095,0.0307682954987154,"false","true","Alveolar Fibroblasts","CT:0000471","alveolar type 1 fibroblast cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002063","AT2",1271.256,0.166582278481013,"false","true","At2","CT:0000465","type II pneumocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000583","Alveolar macrophages",5780.165,0.00415429642824508,"false","true","Alveolar Macrophages","CT:0000472","alveolar macrophage"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","Smooth muscle",9030.4,0.00649029196668683,"false","true","Smooth Muscle","CT:0000517","smooth muscle cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000623","NK cells",3508.99,0.0025219668683762,"false","true","Nk Cells","CT:0000505","natural killer cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000158","Club (nasal)",112.539,0.014746835443038,"false","true","Club (nasal)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000414","EC venous systemic",27.3,0.00570032573289902,"false","true","Ec Venous Systemic","CT:0000487","endothelial cell of venule"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000875","Non-classical monocytes",1169.566,0.10620253164557,"false","true","Non-Classical Monocytes","CT:0000507","non-classical monocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028006","Adventitial fibroblasts",113.724,0.0237459283387622,"false","true","Adventitial Fibroblasts","CT:0000467","alveolar type 2 fibroblast cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000158","Club (nasal)",162.401,0.014746835443038,"false","true","Club (nasal)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000413","EC arterial",68.103,0.00892405063291139,"false","true","Ec Arterial","CT:0000484","endothelial cell of artery"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000583","Alveolar macrophages",401.232,0.0837785016286645,"false","true","Alveolar Macrophages","CT:0000472","alveolar macrophage"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0019003","Goblet (bronchial)",2,0.000126582278481013,"false","true","Goblet (Bronchial)","CT:0000488","tracheobronchial goblet cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000037","Hematopoietic stem cells",2,0.000126582278481013,"false","true","Hematopoietic Stem Cells","CT:0000491","hematopoietic stem cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4033022","SMG mucous",1,0.0000632911392405063,"false","true","Smg Mucous","CT:0000514","mucus secreting cell of bronchus submucosal gland"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000913","CD8 T cells",220,0.00623512073461059,"false","true","Cd8 T Cells","CT:0000476","effector memory CD8-positive, alpha-beta T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002063","AT2",95367,0.167855319897914,"false","true","At2","CT:0000465","type II pneumocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000576","Classical monocytes",9.177,0.00120253164556962,"false","true","Classical Monocytes","CT:0000477","monocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4028003","EC aerocyte capillary",186,0.0117721518987342,"false","true","Ec Aerocyte Capillary","CT:0000483","alveolar capillary type 2 endothelial cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002144","EC general capillary",319,0.0201898734177215,"false","true","Ec General Capillary","CT:0000485","capillary endothelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000414","EC venous pulmonary",4976,0.00875825046202587,"false","true","Ec Venous Systemic","CT:0000487","endothelial cell of venule"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028003","EC aerocyte capillary",129.642,0.0117721518987342,"false","true","Ec Aerocyte Capillary","CT:0000483","alveolar capillary type 2 endothelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033042","Alveolar Mph MT-positive",3.432,0.000716612377850163,"false","true","Alveolar Mph Mt-Positive","CT:0000469","metallothionein-positive alveolar macrophage"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033022","SMG mucous",3.432,0.000716612377850163,"false","true","Smg Mucous","CT:0000514","mucus secreting cell of bronchus submucosal gland"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000583","Alveolar macrophages",4368,0.00768811053418991,"false","true","Alveolar Macrophages","CT:0000472","alveolar macrophage"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4028006","Adventitial fibroblasts",2055,0.00361700255214292,"false","true","Adventitial Fibroblasts","CT:0000467","alveolar type 2 fibroblast cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000913","CD8 T cells",162,0.010253164556962,"false","true","Cd8 T Cells","CT:0000476","effector memory CD8-positive, alpha-beta T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033022","SMG mucous",139,0.00393946264595851,"false","true","Smg Mucous","CT:0000514","mucus secreting cell of bronchus submucosal gland"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4033023","SMG duct",179.835,0.000129250271951312,"false","true","Smg Duct","CT:0000513","airway submucosal gland collecting duct epithelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000165","Neuroendocrine",373,0.0105713637909534,"false","true","Neuroendocrine","CT:0000506","neuroendocrine cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000784","Plasmacytoid DCs",25,0.00070853644711484,"false","true","Plasmacytoid Dcs","CT:0000511","plasmacytoid dendritic cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002063","AT2",2632,0.166582278481013,"false","true","At2","CT:0000465","type II pneumocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000784","Plasmacytoid DCs",431,0.000758602481738977,"false","true","Plasmacytoid Dcs","CT:0000511","plasmacytoid dendritic cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033005","SMG serous (bronchial)",2.964,0.000618892508143323,"false","true","Smg Serous (Bronchial)","CT:0000515","serous secreting cell of bronchus submucosal gland"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033005","SMG serous (bronchial)",1669,0.00293760450585233,"false","true","Smg Serous (Bronchial)","CT:0000515","serous secreting cell of bronchus submucosal gland"
