"tool","modality","sex","organ","organId","as","as_id","cell_id","cell_label","annotation_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000235","Macrophage","Macrophage",1109.813,0.0190211910519662,"true","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000669","Pericyte","Pericyte",7250.32,0.161687246351783,"true","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000115","Endothelial","Endothelial",243.375,0.00828315339164628,"false","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000136","Adipocyte","Adipocyte",406.205,0.0224536160545248,"true","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000097","Mast","Mast",107.055,0.00474325606285422,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:1000413","Arterial Endothelial","Arterial Endothelial",420.296,0.0124117837290923,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002144","Capillary Endothelial","Capillary Endothelial",4227.868,0.0884981285661746,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000236","B","B",31.51,0.00174176448315032,"true","true"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000136","Adipocyte","Adipocyte",234.941,0.00402667624810664,"true","true"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","Fibroblast","Fibroblast",100689.619,0.267109802506584,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000057","Fibroblast","Fibroblast",186988.031,0.283725365629784,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000057","Fibroblast","Fibroblast",7875.5,0.164850702889236,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000057","Fibroblast","Fibroblast",8909.193,0.152695510119128,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","Fibroblast","Fibroblast",5145.91,0.15196414433964,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000057","Fibroblast","Fibroblast",2559.438,0.113400306487315,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000057","Fibroblast","Fibroblast",2665.335,0.147330556607346,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000057","Fibroblast","Fibroblast",7674.304,0.171142388394784,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000057","Fibroblast","Fibroblast",4315.96,0.304706581292494,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000057","Fibroblast","Fibroblast",7601.548,0.258715102611041,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000077","Mesothelial","Mesothelial",4.392,0.000194595120527353,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000077","Mesothelial","Mesothelial",2568.18,0.00681287762744795,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000077","Mesothelial","Mesothelial",4466.547,0.00677729303795715,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000077","Mesothelial","Mesothelial",226.938,0.00388951206640317,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000077","Mesothelial","Mesothelial",54.418,0.00113908266774509,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000077","Mesothelial","Mesothelial",35.57,0.00105041957868695,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000077","Mesothelial","Mesothelial",379.456,0.00846213625766341,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000077","Mesothelial","Mesothelial",63.02,0.00348352896630064,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000077","Mesothelial","Mesothelial",70.125,0.00495082183642485,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000077","Mesothelial","Mesothelial",161.777,0.00550600392908212,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000084","T","T",362.827,0.0107146636063045,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000084","T","T",366.183,0.016224368173968,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000084","T","T",2785.622,0.00738970858831033,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000084","T","T",1011.627,0.0173383718160874,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000084","T","T",5472.101,0.00830306543517808,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000084","T","T",303.848,0.00636017476623561,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000084","T","T",1454.904,0.0324453846818064,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000084","T","T",310.42,0.0219156379959073,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000084","T","T",278.795,0.0154108292313518,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000084","T","T",734.288,0.0249911459173915,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000097","Mast","Mast",1854.081,0.00491851309658059,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000097","Mast","Mast",2856.267,0.00433394263032422,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000097","Mast","Mast",196.175,0.0041063534555642,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000097","Mast","Mast",285.806,0.00489845634336437,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000097","Mast","Mast",161.506,0.00476944235241538,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000097","Mast","Mast",107.055,0.00474325606285422,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000097","Mast","Mast",100.01,0.00552820901173798,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000097","Mast","Mast",234.256,0.00522407391416976,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000097","Mast","Mast",59.448,0.0020232846546547,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000097","Mast","Mast",17.765,0.00125420819856096,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000115","Endothelial","Endothelial",42.149,0.000111813026781341,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000115","Endothelial","Endothelial",63.943,0.0000970235953469412,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000115","Endothelial","Endothelial",6.257,0.000130972109450568,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000115","Endothelial","Endothelial",1.1,0.0000188530051073134,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000115","Endothelial","Endothelial",3.163,0.0000934067227266471,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","Endothelial","Endothelial",1.37,0.0000757288905717531,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000115","Endothelial","Endothelial",182.952,0.004079958552802,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000115","Endothelial","Endothelial",266.475,0.0188131229784144,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000115","Endothelial","Endothelial",243.375,0.00828315339164628,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000136","Adipocyte","Adipocyte",3439.558,0.00521899634931633,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000136","Adipocyte","Adipocyte",1798.565,0.00477124004159013,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000136","Adipocyte","Adipocyte",171.502,0.00358989591097832,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000136","Adipocyte","Adipocyte",234.941,0.00402667624810664,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000136","Adipocyte","Adipocyte",100.469,0.00296695543016867,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000136","Adipocyte","Adipocyte",7.686,0.000340541460922867,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000136","Adipocyte","Adipocyte",894.432,0.0199464640359209,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000136","Adipocyte","Adipocyte",406.205,0.0224536160545248,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000136","Adipocyte","Adipocyte",461.89,0.032609413162585,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000136","Adipocyte","Adipocyte",161.383,0.00549259432482404,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000192","Smooth Muscle","Smooth Muscle",7119.454,0.0188865145263357,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000192","Smooth Muscle","Smooth Muscle",9611.847,0.0145844885892859,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000192","Smooth Muscle","Smooth Muscle",825.562,0.0172807410296036,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000192","Smooth Muscle","Smooth Muscle",1268.541,0.0217416454107604,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000192","Smooth Muscle","Smooth Muscle",353.007,0.015640582812386,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000192","Smooth Muscle","Smooth Muscle",796.805,0.0235304912115732,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000192","Smooth Muscle","Smooth Muscle",1827.584,0.0407564113634401,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000192","Smooth Muscle","Smooth Muscle",836.385,0.0462324876940553,"false","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000192","Smooth Muscle","Smooth Muscle",676.94,0.0477919334609545,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000192","Smooth Muscle","Smooth Muscle",682.813,0.0232392185590557,"false","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000235","Macrophage","Macrophage",15486.543,0.0234984295599988,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000235","Macrophage","Macrophage",7264.244,0.0192706139865286,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000235","Macrophage","Macrophage",1117.975,0.0234015573058972,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000235","Macrophage","Macrophage",1109.813,0.0190211910519662,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000235","Macrophage","Macrophage",651.023,0.019225395146908,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000235","Macrophage","Macrophage",267.912,0.0118703023521685,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","Macrophage","Macrophage",468.54,0.0258992805755396,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000235","Macrophage","Macrophage",1411.344,0.0314739659787583,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000235","Macrophage","Macrophage",1543.813,0.0525429476610893,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000235","Macrophage","Macrophage",275.825,0.0194732325566044,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000236","B","B",55548.909,0.0842868628118803,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000236","B","B",14663.389,0.0388990938566091,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000236","B","B",672.936,0.01153351440445,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000236","B","B",670.9,0.0140433415742986,"true","false"
"Azimuth","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000236","B","B",38.979,0.00172703169468026,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000236","B","B",320.927,0.00947731245794963,"true","false"
"Azimuth","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000236","B","B",31.51,0.00174176448315032,"true","false"
