"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table","annotation_label","annotation_label_id","cell_label2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0001058","Plasmacytoid Dendritic",4.218,0.0000850044287750753,"false","true","Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001318","Cortical Vascular Smooth Muscle / Pericyte",388.589,0.00743691633218894,"false","true","Cortical Vascular Smooth Muscle / Pericyte","AZ:0000033","renal interstitial pericyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001318","Cortical Vascular Smooth Muscle / Pericyte",388.589,0.00743691633218894,"false","true","Vascular Smooth Muscle / Pericyte","AZ:0000070","renal interstitial pericyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030010","Proximal Tubule Epithelial Segment 2",642.973,0.0129576938318626,"false","true","Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001318","Cortical Vascular Smooth Muscle / Pericyte",388.589,0.00743691633218894,"false","true","Cortical Vascular Smooth Muscle / Pericyte","AZ:0000033","renal interstitial pericyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001318","Cortical Vascular Smooth Muscle / Pericyte",388.589,0.00743691633218894,"false","true","Vascular Smooth Muscle / Pericyte","AZ:0000070","renal interstitial pericyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030010","Proximal Tubule Epithelial Segment 2",642.973,0.0129576938318626,"false","true","Proximal Tubule Epithelial Segment 2","AZ:0000065","epithelial cell of proximal tubule segment 2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030022","Medullary Fibroblast",455.533,0.00871810784029147,"false","true","Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030022","Medullary Fibroblast",455.533,0.00871810784029147,"false","true","Medullary Fibroblast","AZ:0000049","renal medullary fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030012","Descending Thin Limb Type 1",1482.225,0.0298709552966183,"false","true","Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030012","Descending Thin Limb Type 1",1482.225,0.0298709552966183,"false","true","Descending Thin Limb Type 1","AZ:0000035","kidney loop of Henle short descending thin limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001109","Cortical Thick Ascending Limb",2689.926,0.0542094886385072,"false","true","Cortical Thick Ascending Limb","AZ:0000032","kidney loop of Henle cortical thick ascending limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1001131","Ascending Vasa Recta Endothelial",7397.316,0.0153703047542957,"false","true","Ascending Vasa Recta Endothelial","AZ:0000024","vasa recta ascending limb cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1001131","Ascending Vasa Recta Endothelial",7397.316,0.0153703047542957,"false","true","Ascending Vasa Recta Endothelial","AZ:0000024","vasa recta ascending limb cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030018","Connecting Tubule Principal",270.159,0.00544445506719905,"false","true","Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001109","Cortical Thick Ascending Limb",2689.926,0.0542094886385072,"false","true","Cortical Thick Ascending Limb","AZ:0000032","kidney loop of Henle cortical thick ascending limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030018","Connecting Tubule Principal",270.159,0.00544445506719905,"false","true","Connecting Tubule Principal","AZ:0000029","kidney connecting tubule principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000718","Inner Medullary Collecting Duct",5134.636,0.37432678369333,"true","true","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000718","Inner Medullary Collecting Duct",5134.636,0.37432678369333,"true","true","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000875","Non-classical monocyte",0.705,0.0000142077103571428,"false","true","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000875","Non-classical monocyte",0.705,0.0000142077103571428,"false","true","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000714","Cortical Collecting Duct Principal",83.248,0.0582641146021428,"false","true","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0011031","Monocyte-derived",1.322,0.000119875329657156,"false","true","Monocyte-Derived","AZ:0000052","monocyte-derived dendritic cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000714","Cortical Collecting Duct Principal",83.248,0.0582641146021428,"false","true","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030014","Descending Thin Limb Type 3",1.322,0.000119875329657156,"false","true","Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030014","Descending Thin Limb Type 3",1.322,0.000119875329657156,"false","true","Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0011031","Monocyte-derived",1.322,0.000119875329657156,"false","true","Monocyte-Derived","AZ:0000052","monocyte-derived dendritic cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1001109","Cortical Thick Ascending Limb",2978.466,0.270079117717574,"false","true","Cortical Thick Ascending Limb","AZ:0000032","kidney loop of Henle cortical thick ascending limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000715","Cortical Collecting Duct Intercalated Type A",404.543,0.00815266634185759,"false","true","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001109","Cortical Thick Ascending Limb",2978.466,0.270079117717574,"false","true","Cortical Thick Ascending Limb","AZ:0000032","kidney loop of Henle cortical thick ascending limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000715","Cortical Collecting Duct Intercalated Type A",404.543,0.00815266634185759,"false","true","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001318","Vascular Smooth Muscle / Pericyte",15.738,0.0110148067894547,"false","true","Cortical Vascular Smooth Muscle / Pericyte","AZ:0000033","renal interstitial pericyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001318","Vascular Smooth Muscle / Pericyte",15.738,0.0110148067894547,"false","true","Vascular Smooth Muscle / Pericyte","AZ:0000070","renal interstitial pericyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001318","Vascular Smooth Muscle / Pericyte",15.738,0.0110148067894547,"false","true","Cortical Vascular Smooth Muscle / Pericyte","AZ:0000033","renal interstitial pericyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001318","Vascular Smooth Muscle / Pericyte",15.738,0.0110148067894547,"false","true","Vascular Smooth Muscle / Pericyte","AZ:0000070","renal interstitial pericyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",165.839,0.00334211698995489,"false","true","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030014","Descending Thin Limb Type 3",941.264,0.0189690869242633,"false","true","Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:4030014","Descending Thin Limb Type 3",941.264,0.0189690869242633,"false","true","Descending Thin Limb Type 3","AZ:0000037","kidney loop of Henle long descending thin limb inner medulla epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",165.839,0.00334211698995489,"false","true","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:1000718","Inner Medullary Collecting Duct",6712.705,0.12846947661325,"false","true","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000990","Classical Dendritic",527.707,0.0100993924349645,"false","true","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000990","Classical Dendritic",527.707,0.0100993924349645,"false","true","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1000718","Inner Medullary Collecting Duct",6712.705,0.12846947661325,"false","true","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000990","Classical Dendritic",1.414,0.0000284960318368792,"false","true","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000990","Classical Dendritic",1.414,0.0000284960318368792,"false","true","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001108","Medullary Thick Ascending Limb",3580.251,0.0721520130693201,"false","true","Medullary Thick Ascending Limb","AZ:0000050","kidney loop of Henle medullary thick ascending limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1001108","Medullary Thick Ascending Limb",3580.251,0.0721520130693201,"false","true","Medullary Thick Ascending Limb","AZ:0000050","kidney loop of Henle medullary thick ascending limb epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030011","Proximal Tubule Epithelial Segment 3",404.279,0.00773719559190047,"false","true","Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030011","Proximal Tubule Epithelial Segment 3",404.279,0.00773719559190047,"false","true","Proximal Tubule Epithelial Segment 3","AZ:0000066","epithelial cell of proximal tubule segment 3"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000715","Cortical Collecting Duct Intercalated Type A",0.086,0.0000601902010352714,"false","true","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1001109","Cortical Thick Ascending Limb",0.086,0.0000601902010352714,"false","true","Cortical Thick Ascending Limb","AZ:0000032","kidney loop of Henle cortical thick ascending limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:4030016","Distal Convoluted Tubule Type 1",0.086,0.0000601902010352714,"false","true","Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:4030016","Distal Convoluted Tubule Type 1",18.508,0.00167825461520019,"false","true","Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000875","Non-classical monocyte",0.602,0.0004213314072469,"false","true","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:1000850","Macula Densa",0.086,0.0000601902010352714,"false","true","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:4030016","Distal Convoluted Tubule Type 1",18.508,0.00167825461520019,"false","true","Distal Convoluted Tubule Type 1","AZ:0000039","epithelial cell of early distal convoluted tubule"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:1001107","Ascending Thin Limb",5246.736,0.100413384447536,"false","true","Ascending Thin Limb","AZ:0000023","kidney loop of Henle thin ascending limb epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000875","Non-classical monocyte",0.602,0.0004213314072469,"false","true","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:1000850","Macula Densa",0.086,0.0000601902010352714,"false","true","Macula Densa","AZ:0000047","macula densa epithelial cell"
