,source, target, distance,in_hra_pop
1285,VH_M_aqueous_humor_R,VH_M_schlemms_canal_R,-1,FALSE
1286,VH_M_retina_R,VH_M_vitreous_humor_R,-1,FALSE
1287,VH_M_ciliary_processes_R,VH_M_suspensory_ligament_of_lens_R,-1,FALSE
1288,VH_M_ciliary_body_R,VH_M_suspensory_ligament_of_lens_R,-1,FALSE
1289,VH_M_ciliary_body_R,VH_M_optic_choroid_R,-1,FALSE
1290,VH_M_ciliary_body_R,VH_M_ciliary_processes_R,-1,FALSE
1291,VH_M_aqueous_humor_R,VH_M_cornea_R,-1,FALSE
1292,VH_M_optic_choroid_R,VH_M_optic_disc_R,-1,FALSE
1293,VH_M_corneo_scleral_junction_R,VH_M_sclera_R,-1,FALSE
1294,VH_M_ciliary_body_R,VH_M_ora_serrata_of_retina_R,-1,FALSE
1295,VH_M_ciliary_body_R,VH_M_iris_R,-1,FALSE
1296,VH_M_fovea_R,VH_M_vitreous_humor_R,-1,FALSE
1297,VH_M_ciliary_processes_R,VH_M_vitreous_humor_R,-1,FALSE
1298,VH_M_ciliary_body_R,VH_M_vitreous_humor_R,-1,FALSE
1299,VH_M_suspensory_ligament_of_lens_R,VH_M_vitreous_humor_R,-1,FALSE
1300,VH_M_aqueous_humor_R,VH_M_ciliary_body_R,-1,FALSE
1301,VH_M_ciliary_body_R,VH_M_retina_R,-1,FALSE
1302,VH_M_fovea_R,VH_M_macula_lutea_R,-1,FALSE
1303,VH_M_optic_disc_R,VH_M_retina_R,-1,FALSE
1304,VH_M_cornea_R,VH_M_sclera_R,-1,FALSE
1305,VH_M_lens_R,VH_M_pupil_R,-1,FALSE
1306,VH_M_schlemms_canal_R,VH_M_trabecular_meshwork_R,-1,FALSE
1307,VH_M_lens_R,VH_M_suspensory_ligament_of_lens_R,-1,FALSE
1308,VH_M_iris_R,VH_M_lens_R,-1,FALSE
1309,VH_M_aqueous_humor_R,VH_M_ciliary_muscle_R,-1,FALSE
1310,VH_M_optic_choroid_R,VH_M_sclera_R,-1,FALSE
1311,VH_M_optic_choroid_R,VH_M_suspensory_ligament_of_lens_R,-1,FALSE
1312,VH_M_bulbar_conjunctiva_R,VH_M_sclera_R,-1,FALSE
1313,VH_M_iris_R,VH_M_trabecular_meshwork_R,-1,FALSE
1314,VH_M_optic_choroid_R,VH_M_ora_serrata_of_retina_R,-1,FALSE
1315,VH_M_lens_R,VH_M_vitreous_humor_R,-1,FALSE
1316,VH_M_ciliary_muscle_R,VH_M_sclera_R,-1,FALSE
1317,VH_M_ciliary_muscle_R,VH_M_optic_choroid_R,-1,FALSE
1318,VH_M_ciliary_muscle_R,VH_M_suspensory_ligament_of_lens_R,-1,FALSE
1319,VH_M_aqueous_humor_R,VH_M_lens_R,-1,FALSE
1320,VH_M_optic_choroid_R,VH_M_retina_R,-1,FALSE
1321,VH_M_ciliary_muscle_R,VH_M_trabecular_meshwork_R,-1,FALSE
1322,VH_M_ciliary_body_R,VH_M_ciliary_muscle_R,-1,FALSE
1323,VH_M_heart_right_ventricle,VH_M_right_cardiac_atrium,-1,FALSE
1324,VH_M_interventricular_septum,VH_M_tricuspid_valve,-1,FALSE
1325,VH_M_heart_left_ventricle,VH_M_left_cardiac_atrium,-1,FALSE
1326,VH_M_heart_left_ventricle,VH_M_tricuspid_valve,-1,FALSE
1327,VH_M_aortic_valve,VH_M_mitral_valve,-1,FALSE
1328,VH_M_heart_left_ventricle,VH_M_heart_right_ventricle,-1,FALSE
1329,VH_M_left_cardiac_atrium,VH_M_right_cardiac_atrium,-1,FALSE
1330,VH_M_heart_left_ventricle,VH_M_right_cardiac_atrium,-1,FALSE
1331,VH_M_heart_right_ventricle,VH_M_interventricular_septum,-1,FALSE
1332,VH_M_interventricular_septum,VH_M_mitral_valve,-1,FALSE
1333,VH_M_aortic_valve,VH_M_heart_left_ventricle,-1,FALSE
1334,VH_M_mitral_valve,VH_M_right_cardiac_atrium,-1,FALSE
1335,VH_M_heart_left_ventricle,VH_M_interventricular_septum,-1,FALSE
1336,VH_M_left_cardiac_atrium,VH_M_mitral_valve,-1,FALSE
1337,VH_M_right_cardiac_atrium,VH_M_tricuspid_valve,-1,FALSE
1338,VH_M_heart_left_ventricle,VH_M_mitral_valve,-1,FALSE
1339,VH_M_heart_right_ventricle,VH_M_papillary_muscle_of_heart_posterior,-1,FALSE
1340,VH_M_heart_right_ventricle,VH_M_pulmonary_valve,-1,FALSE
1341,VH_M_aortic_valve,VH_M_left_cardiac_atrium,-1,FALSE
1342,VH_M_heart_right_ventricle,VH_M_papillary_muscle_of_heart_medial,-1,FALSE
1343,VH_M_heart_right_ventricle,VH_M_papillary_muscle_of_heart_anterior,-1,FALSE
1344,VH_M_aortic_valve,VH_M_heart_right_ventricle,-1,FALSE
1345,VH_M_heart_right_ventricle,VH_M_tricuspid_valve,-1,FALSE
1346,VH_M_renal_column_L,VH_M_renal_pyramid_L_a,-1,FALSE
1347,VH_M_renal_column_L,VH_M_renal_pyramid_L_b,-1,FALSE
1348,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_g,-1,FALSE
1349,VH_M_kidney_capsule_L,VH_M_outer_cortex_of_kidney_L,-1,FALSE
1350,VH_M_renal_column_L,VH_M_renal_pyramid_L_c,-1,FALSE
1351,VH_M_outer_cortex_of_kidney_L,VH_M_renal_column_L,-1,FALSE
1352,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_a,-1,FALSE
1353,VH_M_renal_papilla_L_e,VH_M_renal_pyramid_L_e,-1,FALSE
1354,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_b,-1,FALSE
1355,VH_M_renal_column_L,VH_M_renal_papilla_L_a,-1,FALSE
1356,VH_M_renal_papilla_L_g,VH_M_renal_pyramid_L_g,-1,FALSE
1357,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_c,-1,FALSE
1358,VH_M_renal_papilla_L_f,VH_M_renal_pyramid_L_f,-1,FALSE
1359,VH_M_renal_column_L,VH_M_renal_papilla_L_i,-1,FALSE
1360,VH_M_hilum_of_kidney_L,VH_M_outer_cortex_of_kidney_L,-1,FALSE
1361,VH_M_hilum_of_kidney_L,VH_M_renal_pyramid_L_i,-1,FALSE
1362,VH_M_hilum_of_kidney_L,VH_M_renal_pyramid_L_f,-1,FALSE
1363,VH_M_renal_papilla_L_a,VH_M_renal_pyramid_L_a,-1,FALSE
1364,VH_M_renal_papilla_L_c,VH_M_renal_pyramid_L_c,-1,FALSE
1365,VH_M_renal_column_L,VH_M_renal_papilla_L_b,-1,FALSE
1366,VH_M_renal_papilla_L_h,VH_M_renal_pyramid_L_h,-1,FALSE
1367,VH_M_renal_papilla_L_i,VH_M_renal_pyramid_L_i,-1,FALSE
1368,VH_M_renal_papilla_L_b,VH_M_renal_pyramid_L_b,-1,FALSE
1369,VH_M_renal_column_L,VH_M_renal_papilla_L_h,-1,FALSE
1370,VH_M_renal_column_L,VH_M_renal_papilla_L_e,-1,FALSE
1371,VH_M_hilum_of_kidney_L,VH_M_renal_column_L,-1,FALSE
1372,VH_M_renal_column_L,VH_M_renal_pyramid_L_h,-1,FALSE
1373,VH_M_renal_column_L,VH_M_renal_pyramid_L_d,-1,FALSE
1374,VH_M_renal_column_L,VH_M_renal_pyramid_L_i,-1,FALSE
1375,VH_M_renal_column_L,VH_M_renal_pyramid_L_f,-1,FALSE
1376,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_h,-1,FALSE
1377,VH_M_renal_column_L,VH_M_renal_pyramid_L_e,-1,FALSE
1378,VH_M_renal_papilla_L_d,VH_M_renal_pyramid_L_d,-1,FALSE
1379,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_d,-1,FALSE
1380,VH_M_renal_column_L,VH_M_renal_pyramid_L_g,-1,FALSE
1381,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_i,-1,FALSE
1382,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_f,-1,FALSE
1383,VH_M_outer_cortex_of_kidney_L,VH_M_renal_pyramid_L_e,-1,FALSE
1384,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_e,-1,FALSE
1385,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_f,-1,FALSE
1386,VH_M_hilum_of_kidney_R,VH_M_renal_column_R,-1,FALSE
1387,VH_M_renal_column_R,VH_M_renal_pyramid_i,-1,FALSE
1388,VH_M_renal_column_R,VH_M_renal_papilla_R_d,-1,FALSE
1389,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_a,-1,FALSE
1390,VH_M_renal_column_R,VH_M_renal_pyramid_h,-1,FALSE
1391,VH_M_hilum_of_kidney_R,VH_M_renal_papilla_R_e,-1,FALSE
1392,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_g,-1,FALSE
1393,VH_M_renal_papilla_R_b,VH_M_renal_pyramid_b,-1,FALSE
1394,VH_M_renal_column_R,VH_M_renal_pyramid_j,-1,FALSE
1395,VH_M_renal_papilla_R_a,VH_M_renal_pyramid_a,-1,FALSE
1396,VH_M_renal_papilla_R_g,VH_M_renal_pyramid_g,-1,FALSE
1397,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_h,-1,FALSE
1398,VH_M_renal_column_R,VH_M_renal_pyramid_d,-1,FALSE
1399,VH_M_outer_cortex_of_kidney_R,VH_M_renal_column_R,-1,FALSE
1400,VH_M_renal_papilla_R_i,VH_M_renal_pyramid_i,-1,FALSE
1401,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_b,-1,FALSE
1402,VH_M_outer_cortex_of_kidney_R,VH_M_renal_papilla_R_e,-1,FALSE
1403,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_g,-1,FALSE
1404,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_c,-1,FALSE
1405,VH_M_renal_papilla_R_h,VH_M_renal_pyramid_h,-1,FALSE
1406,VH_M_kidney_capsule_R,VH_M_outer_cortex_of_kidney_R,-1,FALSE
1407,VH_M_renal_column_R,VH_M_renal_pyramid_e,-1,FALSE
1408,VH_M_renal_column_R,VH_M_renal_papilla_R_b,-1,FALSE
1409,VH_M_renal_column_R,VH_M_renal_pyramid_f,-1,FALSE
1410,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_i,-1,FALSE
1411,VH_M_renal_papilla_R_j,VH_M_renal_pyramid_j,-1,FALSE
1412,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_h,-1,FALSE
1413,VH_M_hilum_of_kidney_R,VH_M_renal_papilla_R_g,-1,FALSE
1414,VH_M_renal_column_R,VH_M_renal_pyramid_a,-1,FALSE
1415,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_j,-1,FALSE
1416,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_e,-1,FALSE
1417,VH_M_hilum_of_kidney_R,VH_M_renal_pyramid_f,-1,FALSE
1418,VH_M_outer_cortex_of_kidney_R,VH_M_renal_pyramid_d,-1,FALSE
1419,VH_M_renal_papilla_R_d,VH_M_renal_pyramid_d,-1,FALSE
1420,VH_M_renal_papilla_R_c,VH_M_renal_pyramid_c,-1,FALSE
1421,VH_M_renal_papilla_R_f,VH_M_renal_pyramid_f,-1,FALSE
1422,VH_M_renal_column_R,VH_M_renal_pyramid_c,-1,FALSE
1423,VH_M_hilum_of_kidney_R,VH_M_outer_cortex_of_kidney_R,-1,FALSE
1424,VH_M_renal_column_R,VH_M_renal_pyramid_b,-1,FALSE
1425,VH_M_renal_column_R,VH_M_renal_papilla_R_e,-1,FALSE
1426,VH_M_renal_column_R,VH_M_renal_pyramid_g,-1,FALSE
1427,VH_M_renal_papilla_R_e,VH_M_renal_pyramid_e,-1,FALSE
1428,VH_M_articular_cartilage_of_knee_L,VH_M_meniscus_L,-1,FALSE
1429,VH_M_meniscus_L,VH_M_tibia_L,-1,FALSE
1430,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_posterior_cruciate_enthesis_L,-1,FALSE
1431,VH_M_lateral_condyle_of_femur_frontal_L,VH_M_posterior_cruciate_enthesis_L,-1,FALSE
1432,VH_M_femur_L,VH_M_medial_perichondular_surface_L,-1,FALSE
1433,VH_M_femur_L,VH_M_lateral_epicondylar_enthesis_L,-1,FALSE
1434,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_intercondylar_fossa_L,-1,FALSE
1435,VH_M_anterior_cruciate_enthesis_L,VH_M_articular_cartilage_of_knee_L,-1,FALSE
1436,VH_M_articular_cartilage_of_knee_L,VH_M_femur_L,-1,FALSE
1437,VH_M_articular_cartilage_of_knee_L,VH_M_tibia_L,-1,FALSE
1438,VH_M_femur_L,VH_M_lateral_perichondular_surface_L,-1,FALSE
1439,VH_M_articular_cartilage_of_knee_L,VH_M_posterior_cruciate_enthesis_L,-1,FALSE
1440,VH_M_lateral_epicondylar_enthesis_L,VH_M_lateral_perichondular_surface_L,-1,FALSE
1441,VH_M_anterior_cruciate_enthesis_L,VH_M_femur_L,-1,FALSE
1442,VH_M_femur_L,VH_M_posterior_cruciate_enthesis_L,-1,FALSE
1443,VH_M_medial_epicondylar_enthesis_L,VH_M_medial_perichondular_surface_L,-1,FALSE
1444,VH_M_anterior_cruciate_enthesis_L,VH_M_posterior_cruciate_enthesis_L,-1,FALSE
1445,VH_M_articular_cartilage_of_knee_L,VH_M_patellar_surface_L,-1,FALSE
1446,VH_M_medial_condyle_of_left_femur_sup,VH_M_patellar_surface_L,-1,FALSE
1447,VH_M_femur_L,VH_M_medial_epicondylar_enthesis_L,-1,FALSE
1448,VH_M_articular_cartilage_of_knee_L,VH_M_intercondylar_fossa_L,-1,FALSE
1449,VH_M_intercondylar_fossa_L,VH_M_posterior_cruciate_enthesis_L,-1,FALSE
1450,VH_M_femur_L,VH_M_intercondylar_fossa_L,-1,FALSE
1451,VH_M_articular_cartilage_of_knee_L,VH_M_medial_condyle_of_left_femur_inf,-1,FALSE
1452,VH_M_articular_cartilage_of_knee_L,VH_M_lateral_condyle_of_femur_inf_L,-1,FALSE
1453,VH_M_articular_cartilage_of_knee_L,VH_M_lateral_condyle_of_femur_sup_L,-1,FALSE
1454,VH_M_lateral_condyle_of_femur_sup_L,VH_M_patellar_surface_L,-1,FALSE
1455,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_meniscus_L,-1,FALSE
1456,VH_M_lateral_condyle_of_femur_frontal_L,VH_M_meniscus_L,-1,FALSE
1457,VH_M_anterior_cruciate_enthesis_L,VH_M_lateral_condyle_of_femur_inf_L,-1,FALSE
1458,VH_M_articular_cartilage_of_knee_L,VH_M_lateral_condyle_of_femur_frontal_L,-1,FALSE
1459,VH_M_intercondylar_fossa_L,VH_M_medial_condyle_of_left_femur_inf,-1,FALSE
1460,VH_M_anterior_cruciate_enthesis_L,VH_M_lateral_condyle_of_femur_frontal_L,-1,FALSE
1461,VH_M_articular_cartilage_of_knee_L,VH_M_medial_condyle_of_left_femur_sup,-1,FALSE
1462,VH_M_articular_cartilage_of_knee_L,VH_M_distal_most_point_of_medial_condyle_of_femur_L,-1,FALSE
1463,VH_M_distal_most_point_of_medial_condyle_of_femur_L,VH_M_tibia_L,-1,FALSE
1464,VH_M_articular_cartilage_of_knee_R,VH_M_patellar_surface_R,-1,FALSE
1465,VH_M_lateral_condyle_of_femur_frontal_R,VH_M_posterior_cruciate_enthesis_R,-1,FALSE
1466,VH_M_distal_most_point_of_medial_condyle_of_femur_R,VH_M_tibia_R,-1,FALSE
1467,VH_M_lateral_condyle_of_femur_frontal_R,VH_M_meniscus_R,-1,FALSE
1468,VH_M_meniscus_R,VH_M_tibia_R,-1,FALSE
1469,VH_M_articular_cartilage_of_knee_R,VH_M_medial_condyle_of_right_femur_sup,-1,FALSE
1470,VH_M_articular_cartilage_of_knee_R,VH_M_tibia_R,-1,FALSE
1471,VH_M_lateral_condyle_of_femur_sup_R,VH_M_patellar_surface_R,-1,FALSE
1472,VH_M_femur_R,VH_M_intercondylar_fossa_R,-1,FALSE
1473,VH_M_intercondylar_fossa_R,VH_M_medial_condyle_of_right_femur_inf,-1,FALSE
1474,VH_M_articular_cartilage_of_knee_R,VH_M_lateral_condyle_of_femur_sup_R,-1,FALSE
1475,VH_M_anterior_cruciate_enthesis_R,VH_M_articular_cartilage_of_knee_R,-1,FALSE
1476,VH_M_femur_R,VH_M_posterior_cruciate_enthesis_R,-1,FALSE
1477,VH_M_femur_R,VH_M_lateral_perichondular_surface_R,-1,FALSE
1478,VH_M_femur_R,VH_M_medial_epicondylar_enthesis_R,-1,FALSE
1479,VH_M_distal_most_point_of_medial_condyle_of_femur_R,VH_M_intercondylar_fossa_R,-1,FALSE
1480,VH_M_intercondylar_fossa_R,VH_M_posterior_cruciate_enthesis_R,-1,FALSE
1481,VH_M_medial_epicondylar_enthesis_R,VH_M_medial_perichondular_surface_R,-1,FALSE
1482,VH_M_femur_R,VH_M_lateral_epicondylar_enthesis_R,-1,FALSE
1483,VH_M_anterior_cruciate_enthesis_R,VH_M_lateral_condyle_of_femur_frontal_R,-1,FALSE
1484,VH_M_articular_cartilage_of_knee_R,VH_M_lateral_condyle_of_femur_frontal_R,-1,FALSE
1485,VH_M_articular_cartilage_of_knee_R,VH_M_intercondylar_fossa_R,-1,FALSE
1486,VH_M_articular_cartilage_of_knee_R,VH_M_distal_most_point_of_medial_condyle_of_femur_R,-1,FALSE
1487,VH_M_articular_cartilage_of_knee_R,VH_M_medial_condyle_of_right_femur_inf,-1,FALSE
1488,VH_M_distal_most_point_of_medial_condyle_of_femur_R,VH_M_posterior_cruciate_enthesis_R,-1,FALSE
1489,VH_M_articular_cartilage_of_knee_R,VH_M_meniscus_R,-1,FALSE
1490,VH_M_medial_condyle_of_right_femur_sup,VH_M_patellar_surface_R,-1,FALSE
1491,VH_M_distal_most_point_of_medial_condyle_of_femur_R,VH_M_meniscus_R,-1,FALSE
1492,VH_M_lateral_epicondylar_enthesis_R,VH_M_lateral_perichondular_surface_R,-1,FALSE
1493,VH_M_anterior_cruciate_enthesis_R,VH_M_lateral_condyle_of_femur_inf_R,-1,FALSE
1494,VH_M_articular_cartilage_of_knee_R,VH_M_lateral_condyle_of_femur_inf_R,-1,FALSE
1495,VH_M_anterior_cruciate_enthesis_R,VH_M_posterior_cruciate_enthesis_R,-1,FALSE
1496,VH_M_articular_cartilage_of_knee_R,VH_M_posterior_cruciate_enthesis_R,-1,FALSE
1497,VH_M_femur_R,VH_M_medial_perichondular_surface_R,-1,FALSE
1498,VH_M_anterior_cruciate_enthesis_R,VH_M_femur_R,-1,FALSE
1499,VH_M_articular_cartilage_of_knee_R,VH_M_femur_R,-1,FALSE
1500,VH_M_arytenoid_cartilage_R,VH_M_cricoid_cartilage,-1,FALSE
1501,VH_M_cricoid_cartilage,VH_M_thyroid_cartilage,-1,FALSE
1502,VH_M_arytenoid_cartilage_L,VH_M_cricoid_cartilage,-1,FALSE
1503,VH_M_arytenoid_cartilage_L,VH_M_corniculate_cartilage_L,-1,FALSE
1504,VH_M_diaphragmatic_surface,VH_M_liver_capsule,-1,FALSE
1505,VH_M_coronary_ligament_of_liver,VH_M_left_posterolateral_segment,-1,FALSE
1506,VH_M_caudate_lobe_of_liver,VH_M_liver_capsule,-1,FALSE
1507,VH_M_left_anterolateral_segment,VH_M_liver_capsule,-1,FALSE
1508,VH_M_caudate_lobe_of_liver,VH_M_right_anterosuperior_segment,-1,FALSE
1509,VH_M_gastric_impression_of_liver,VH_M_left_anterolateral_segment,-1,FALSE
1510,VH_M_left_superiomedial_segment,VH_M_liver_capsule,-1,FALSE
1511,VH_M_diaphragmatic_surface,VH_M_quadrate_lobe_of_liver,-1,FALSE
1512,VH_M_diaphragmatic_surface,VH_M_porta_hepatis,-1,FALSE
1513,VH_M_liver_capsule,VH_M_renal_impression_of_liver,-1,FALSE
1514,VH_M_left_superiomedial_segment,VH_M_right_anterosuperior_segment,-1,FALSE
1515,VH_M_caudate_lobe_of_liver,VH_M_quadrate_lobe_of_liver,-1,FALSE
1516,VH_M_caudate_lobe_of_liver,VH_M_porta_hepatis,-1,FALSE
1517,VH_M_left_anterolateral_segment,VH_M_quadrate_lobe_of_liver,-1,FALSE
1518,VH_M_diaphragmatic_surface,VH_M_right_anteroinferior_segment,-1,FALSE
1519,VH_M_left_anterolateral_segment,VH_M_porta_hepatis,-1,FALSE
1520,VH_M_gastric_impression_of_liver,VH_M_liver_capsule,-1,FALSE
1521,VH_M_caudate_lobe_of_liver,VH_M_right_anteroinferior_segment,-1,FALSE
1522,VH_M_falciform_ligament,VH_M_left_posterolateral_segment,-1,FALSE
1523,VH_M_colic_impression_of_liver,VH_M_right_anteroinferior_segment,-1,FALSE
1524,VH_M_bare_area_of_liver,VH_M_coronary_ligament_of_liver,-1,FALSE
1525,VH_M_bare_area_of_liver,VH_M_left_posterolateral_segment,-1,FALSE
1526,VH_M_liver_capsule,VH_M_right_posteroinferior_segment,-1,FALSE
1527,VH_M_right_anterosuperior_segment,VH_M_right_posterosuperior_segment,-1,FALSE
1528,VH_M_diaphragmatic_surface,VH_M_ligamentum_venosum,-1,FALSE
1529,VH_M_bare_area_of_liver,VH_M_right_posteroinferior_segment,-1,FALSE
1530,VH_M_caudate_lobe_of_liver,VH_M_ligamentum_venosum,-1,FALSE
1531,VH_M_coronary_ligament_of_liver,VH_M_falciform_ligament,-1,FALSE
1532,VH_M_diaphragmatic_surface,VH_M_round_ligament_of_liver,-1,FALSE
1533,VH_M_left_inferomedial_segment,VH_M_right_anterosuperior_segment,-1,FALSE
1534,VH_M_falciform_ligament,VH_M_left_inferomedial_segment,-1,FALSE
1535,VH_M_hepataduodenal_ligament,VH_M_liver_capsule,-1,FALSE
1536,VH_M_bare_area_of_liver,VH_M_diaphragmatic_surface,-1,FALSE
1537,VH_M_left_anterolateral_segment,VH_M_round_ligament_of_liver,-1,FALSE
1538,VH_M_renal_impression_of_liver,VH_M_right_anteroinferior_segment,-1,FALSE
1539,VH_M_esophageal_impression_of_liver,VH_M_liver_capsule,-1,FALSE
1540,VH_M_left_inferomedial_segment,VH_M_quadrate_lobe_of_liver,-1,FALSE
1541,VH_M_left_inferomedial_segment,VH_M_right_anteroinferior_segment,-1,FALSE
1542,VH_M_bare_area_of_liver,VH_M_hepataduodenal_ligament,-1,FALSE
1543,VH_M_liver_capsule,VH_M_right_posterosuperior_segment,-1,FALSE
1544,VH_M_hepataduodenal_ligament,VH_M_porta_hepatis,-1,FALSE
1545,VH_M_diaphragmatic_surface,VH_M_left_anterolateral_segment,-1,FALSE
1546,VH_M_coronary_ligament_of_liver,VH_M_liver_capsule,-1,FALSE
1547,VH_M_bare_area_of_liver,VH_M_right_posterosuperior_segment,-1,FALSE
1548,VH_M_hepataduodenal_ligament,VH_M_right_anteroinferior_segment,-1,FALSE
1549,VH_M_diaphragmatic_surface,VH_M_esophageal_impression_of_liver,-1,FALSE
1550,VH_M_caudate_lobe_of_liver,VH_M_esophageal_impression_of_liver,-1,FALSE
1551,VH_M_ligamentum_venosum,VH_M_liver_capsule,-1,FALSE
1552,VH_M_right_posteroinferior_segment,VH_M_right_posterosuperior_segment,-1,FALSE
1553,VH_M_left_inferomedial_segment,VH_M_round_ligament_of_liver,-1,FALSE
1554,VH_M_hepataduodenal_ligament,VH_M_ligamentum_venosum,-1,FALSE
1555,VH_M_colic_impression_of_liver,VH_M_liver_capsule,-1,FALSE
1556,VH_M_esophageal_impression_of_liver,VH_M_ligamentum_venosum,-1,FALSE
1557,VH_M_hepataduodenal_ligament,VH_M_round_ligament_of_liver,-1,FALSE
1558,VH_M_falciform_ligament,VH_M_liver_capsule,-1,FALSE
1559,VH_M_liver_capsule,VH_M_right_anterosuperior_segment,-1,FALSE
1560,VH_M_left_posterolateral_segment,VH_M_liver_capsule,-1,FALSE
1561,VH_M_ligamentum_venosum,VH_M_porta_hepatis,-1,FALSE
1562,VH_M_coronary_ligament_of_liver,VH_M_ligamentum_venosum,-1,FALSE
1563,VH_M_porta_hepatis,VH_M_quadrate_lobe_of_liver,-1,FALSE
1564,VH_M_liver_capsule,VH_M_quadrate_lobe_of_liver,-1,FALSE
1565,VH_M_liver_capsule,VH_M_porta_hepatis,-1,FALSE
1566,VH_M_porta_hepatis,VH_M_right_anteroinferior_segment,-1,FALSE
1567,VH_M_bare_area_of_liver,VH_M_quadrate_lobe_of_liver,-1,FALSE
1568,VH_M_bare_area_of_liver,VH_M_porta_hepatis,-1,FALSE
1569,VH_M_hepataduodenal_ligament,VH_M_left_anterolateral_segment,-1,FALSE
1570,VH_M_liver_capsule,VH_M_right_anteroinferior_segment,-1,FALSE
1571,VH_M_bare_area_of_liver,VH_M_right_anteroinferior_segment,-1,FALSE
1572,VH_M_esophageal_impression_of_liver,VH_M_left_anterolateral_segment,-1,FALSE
1573,VH_M_left_inferomedial_segment,VH_M_liver_capsule,-1,FALSE
1574,VH_M_left_posterolateral_segment,VH_M_ligamentum_venosum,-1,FALSE
1575,VH_M_liver_capsule,VH_M_round_ligament_of_liver,-1,FALSE
1576,VH_M_falciform_ligament,VH_M_round_ligament_of_liver,-1,FALSE
1577,VH_M_left_anterolateral_segment,VH_M_left_superiomedial_segment,-1,FALSE
1578,VH_M_caudate_lobe_of_liver,VH_M_left_superiomedial_segment,-1,FALSE
1579,VH_M_diaphragmatic_surface,VH_M_suprarenal_impression_of_liver,-1,FALSE
1580,VH_M_caudate_lobe_of_liver,VH_M_suprarenal_impression_of_liver,-1,FALSE
1581,VH_M_coronary_ligament_of_liver,VH_M_triangular_ligament_of_liver,-1,FALSE
1582,VH_M_falciform_ligament,VH_M_left_anterolateral_segment,-1,FALSE
1583,VH_M_bare_area_of_liver,VH_M_left_anterolateral_segment,-1,FALSE
1584,VH_M_diaphragmatic_surface,VH_M_right_posteroinferior_segment,-1,FALSE
1585,VH_M_right_anteroinferior_segment,VH_M_right_posteroinferior_segment,-1,FALSE
1586,VH_M_diaphragmatic_surface,VH_M_triangular_ligament_of_liver,-1,FALSE
1587,VH_M_caudate_lobe_of_liver,VH_M_right_posteroinferior_segment,-1,FALSE
1588,VH_M_caudate_lobe_of_liver,VH_M_triangular_ligament_of_liver,-1,FALSE
1589,VH_M_bare_area_of_liver,VH_M_liver_capsule,-1,FALSE
1590,VH_M_renal_impression_of_liver,VH_M_suprarenal_impression_of_liver,-1,FALSE
1591,VH_M_gastric_impression_of_liver,VH_M_left_posterolateral_segment,-1,FALSE
1592,VH_M_bare_area_of_liver,VH_M_caudate_lobe_of_liver,-1,FALSE
1593,VH_M_right_anteroinferior_segment,VH_M_right_posterosuperior_segment,-1,FALSE
1594,VH_M_coronary_ligament_of_liver,VH_M_left_superiomedial_segment,-1,FALSE
1595,VH_M_duodenal_impression_of_liver,VH_M_liver_capsule,-1,FALSE
1596,VH_M_diaphragmatic_surface,VH_M_gastric_impression_of_liver,-1,FALSE
1597,VH_M_bare_area_of_liver,VH_M_ligamentum_venosum,-1,FALSE
1598,VH_M_quadrate_lobe_of_liver,VH_M_right_anteroinferior_segment,-1,FALSE
1599,VH_M_falciform_ligament,VH_M_left_superiomedial_segment,-1,FALSE
1600,VH_M_diaphragmatic_surface,VH_M_renal_impression_of_liver,-1,FALSE
1601,VH_M_bare_area_of_liver,VH_M_left_superiomedial_segment,-1,FALSE
1602,VH_M_right_anterosuperior_segment,VH_M_right_posteroinferior_segment,-1,FALSE
1603,VH_M_right_anteroinferior_segment,VH_M_right_anterosuperior_segment,-1,FALSE
1604,VH_M_left_posterolateral_segment,VH_M_left_superiomedial_segment,-1,FALSE
1605,VH_M_coronary_ligament_of_liver,VH_M_right_posteroinferior_segment,-1,FALSE
