organ,as_label,cell_label,mean_cell_count,cell_count
VHMLeftKidney,outer cortex of kidney,Podocyte,29.81818181818181818182,328
VHMLeftKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 1,305.2,3052
VHMLeftKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 2,66.875,535
VHMLeftKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 3,122.75,1473
VHMLeftKidney,outer cortex of kidney,Renin-positive Juxtaglomerular Granular,2.5,5
VHMLeftKidney,outer cortex of kidney,Schwann / Neural,5.5,11
VHMLeftKidney,outer cortex of kidney,T,88.42857142857142857143,619
VHMLeftKidney,outer cortex of kidney,Tissue-resident Macrophage,67.4,337
VHMLeftKidney,outer cortex of kidney,Vascular Smooth Muscle / Pericyte,26.46153846153846153846,344
VHMLeftKidney,renal column,Afferent / Efferent Arteriole Endothelial,16.5,33
VHMLeftKidney,renal column,Ascending Thin Limb,1,1
VHMLeftKidney,renal column,Ascending Vasa Recta Endothelial,141.5,283
VHMLeftKidney,renal column,B,2,2
VHMLeftKidney,renal column,Connecting Tubule,973,1946
VHMLeftKidney,renal column,Connecting Tubule Principal,13,26
VHMLeftKidney,renal column,Cortical Collecting Duct Intercalated Type A,40.5,81
VHMLeftKidney,renal column,Cortical Collecting Duct Principal,39,78
VHMLeftKidney,renal column,Cortical Thick Ascending Limb,466,932
VHMLeftKidney,renal column,Cortical Vascular Smooth Muscle / Pericyte,5,10
VHMLeftKidney,renal column,Cycling Mononuclear Phagocyte,1,1
VHMLeftKidney,renal column,Descending Thin Limb Type 1,1440.5,2881
VHMLeftKidney,renal column,Descending Thin Limb Type 2,192.5,385
VHMLeftKidney,renal column,Descending Thin Limb Type 3,4,4
VHMLeftKidney,renal column,Descending Vasa Recta Endothelial,324,324
VHMLeftKidney,renal column,"Descending Vasa Recta Endothelial ",23,23
VHMLeftKidney,renal column,Distal Convoluted Tubule Type 1,51,102
VHMLeftKidney,renal column,Distal Convoluted Tubule Type 2,1.5,3
VHMLeftKidney,renal column,Fibroblast,37.5,75
VHMLeftKidney,renal column,Glomerular Capillary Endothelial,10,20
VHMLeftKidney,renal column,Inner Medullary Collecting Duct,899.5,1799
VHMLeftKidney,renal column,Intercalated Type B,3,3
VHMLeftKidney,renal column,Lymphatic Endothelial,11,11
VHMLeftKidney,renal column,M2 Macrophage,1,1
VHMLeftKidney,renal column,Macula Densa,16.5,33
VHMLeftKidney,renal column,Mast,1,1
VHMLeftKidney,renal column,Medullary Fibroblast,113.5,227
VHMLeftKidney,renal column,Medullary Thick Ascending Limb,1401,2802
VHMLeftKidney,renal column,Mesangial,2,2
VHMLeftKidney,renal column,Monocyte,6,6
VHMLeftKidney,renal column,Monocyte-derived,16,16
VHMLeftKidney,renal column,Natural Killer / Natural Killer T,5,5
VHMLeftKidney,renal column,Outer Medullary Collecting Duct Intercalated Type A,45.5,91
VHMLeftKidney,renal column,Outer Medullary Collecting Duct Principal,251.5,503
VHMLeftKidney,renal column,Parietal Epithelial,8,8
VHMLeftKidney,renal column,Peritubular Capilary Endothelial,104,104
VHMLeftKidney,renal column,"Peritubular Capilary Endothelial ",26,26
VHMLeftKidney,renal column,Plasma,1,1
VHMLeftKidney,renal column,Podocyte,5,10
VHMLeftKidney,renal column,Proximal Tubule Epithelial Segment 1,38,38
VHMLeftKidney,renal column,Proximal Tubule Epithelial Segment 2,2,2
VHMLeftKidney,renal column,Proximal Tubule Epithelial Segment 3,97.5,195
VHMLeftKidney,renal column,Schwann / Neural,4,4
VHMLeftKidney,renal column,T,8,8
VHMLeftKidney,renal column,Tissue-resident Macrophage,28,28
VHMLeftKidney,renal column,Vascular Smooth Muscle / Pericyte,61.5,123
VHMLeftKidney,renal papilla,Ascending Thin Limb,726,1452
VHMLeftKidney,renal papilla,Ascending Vasa Recta Endothelial,14.5,29
VHMLeftKidney,renal papilla,Connecting Tubule,1047,2094
VHMLeftKidney,renal papilla,Cortical Collecting Duct Principal,1445,2890
VHMLeftKidney,renal papilla,Descending Thin Limb Type 1,3540.5,7081
VHMLeftKidney,renal papilla,Descending Thin Limb Type 2,6.5,13
VHMLeftKidney,renal papilla,Descending Thin Limb Type 3,88.5,177
VHMLeftKidney,renal papilla,"Descending Vasa Recta Endothelial ",49,49
VHMLeftKidney,renal papilla,Distal Convoluted Tubule Type 1,2,2
VHMLeftKidney,renal papilla,Fibroblast,10,10
VHMLeftKidney,renal papilla,Glomerular Capillary Endothelial,1,1
VHMLeftKidney,renal papilla,Inner Medullary Collecting Duct,3745.5,7491
VHMLeftKidney,renal papilla,Lymphatic Endothelial,1,1
VHMLeftKidney,renal papilla,Medullary Fibroblast,249,498
VHMLeftKidney,renal papilla,Medullary Thick Ascending Limb,7,14
VHMLeftKidney,renal papilla,Papillary Tip Epithelial,81.5,163
VHMLeftKidney,renal papilla,Parietal Epithelial,21,21
VHMLeftKidney,renal papilla,Vascular Smooth Muscle / Pericyte,4.5,9
VHMLeftKidney,renal pyramid,Afferent / Efferent Arteriole Endothelial,12.25,49
VHMLeftKidney,renal pyramid,Ascending Thin Limb,224.85714285714285714286,1574
VHMLeftKidney,renal pyramid,Ascending Vasa Recta Endothelial,49.57142857142857142857,347
VHMLeftKidney,renal pyramid,B,2,2
VHMLeftKidney,renal pyramid,Connecting Tubule,648.25,5186
VHMLeftKidney,renal pyramid,Connecting Tubule Principal,9.33333333333333333333,28
VHMLeftKidney,renal pyramid,Cortical Collecting Duct Intercalated Type A,19.6,98
VHMLeftKidney,renal pyramid,Cortical Collecting Duct Principal,401.125,3209
VHMLeftKidney,renal pyramid,Cortical Thick Ascending Limb,352.33333333333333333333,2114
VHMLeftKidney,renal pyramid,Cortical Vascular Smooth Muscle / Pericyte,4.25,17
VHMLeftKidney,renal pyramid,Cycling Mononuclear Phagocyte,1,1
VHMLeftKidney,renal pyramid,Descending Thin Limb Type 1,1448.11111111111111111111,13033
VHMLeftKidney,renal pyramid,Descending Thin Limb Type 2,78.5,628
VHMLeftKidney,renal pyramid,Descending Thin Limb Type 3,33.85714285714285714286,237
VHMLeftKidney,renal pyramid,Descending Vasa Recta Endothelial,324,324
VHMLeftKidney,renal pyramid,"Descending Vasa Recta Endothelial ",17.66666666666666666667,106
VHMLeftKidney,renal pyramid,Distal Convoluted Tubule Type 1,50.5,303
VHMLeftKidney,renal pyramid,Distal Convoluted Tubule Type 2,1.5,3
VHMLeftKidney,renal pyramid,Fibroblast,20.5,164
VHMLeftKidney,renal pyramid,Glomerular Capillary Endothelial,7,42
VHMLeftKidney,renal pyramid,Inner Medullary Collecting Duct,1371,12339
VHMLeftKidney,renal pyramid,Intercalated Type B,2.5,10
VHMLeftKidney,renal pyramid,Lymphatic Endothelial,4.33333333333333333333,13
VHMLeftKidney,renal pyramid,M2 Macrophage,2,6
VHMLeftKidney,renal pyramid,Macula Densa,11.5,69
VHMLeftKidney,renal pyramid,Mast,1,1
VHMLeftKidney,renal pyramid,Medullary Fibroblast,100.75,806
VHMLeftKidney,renal pyramid,Medullary Thick Ascending Limb,713.77777777777777777778,6424
VHMLeftKidney,renal pyramid,Mesangial,1.5,3
VHMLeftKidney,renal pyramid,Monocyte,6,6
VHMLeftKidney,renal pyramid,Monocyte-derived,9,18
VHMLeftKidney,renal pyramid,Natural Killer / Natural Killer T,5,5
VHMLeftKidney,renal pyramid,Natural Killer T,1,1
VHMLeftKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,25.33333333333333333333,152
VHMLeftKidney,renal pyramid,Outer Medullary Collecting Duct Principal,86.83333333333333333333,521
VHMLeftKidney,renal pyramid,Papillary Tip Epithelial,42,168
VHMLeftKidney,renal pyramid,Parietal Epithelial,5.83333333333333333333,35
VHMLeftKidney,renal pyramid,Peritubular Capilary Endothelial,104,104
VHMLeftKidney,renal pyramid,"Peritubular Capilary Endothelial ",16,64
VHMLeftKidney,renal pyramid,Plasma,1,1
VHMLeftKidney,renal pyramid,Podocyte,12.5,50
VHMLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,74,222
VHMLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,2.33333333333333333333,7
VHMLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,140.75,563
VHMLeftKidney,renal pyramid,Schwann / Neural,4,4
VHMLeftKidney,renal pyramid,T,8,8
VHMLeftKidney,renal pyramid,Tissue-resident Macrophage,28,28
VHMLeftKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,19.125,153
VHMLeftUreter,left ureter,Afferent / Efferent Arteriole Endothelial,5.5,11
VHMLeftUreter,left ureter,Ascending Thin Limb,1.5,3
VHMLeftUreter,left ureter,Ascending Vasa Recta Endothelial,1,2
VHMLeftUreter,left ureter,B,1,1
VHMLeftUreter,left ureter,Connecting Tubule,1471.5,5886
VHMLeftUreter,left ureter,Connecting Tubule Principal,2.5,5
VHMLeftUreter,left ureter,Cortical Collecting Duct Intercalated Type A,1,2
VHMLeftUreter,left ureter,Cortical Collecting Duct Principal,58.5,117
VHMLeftUreter,left ureter,Cortical Vascular Smooth Muscle / Pericyte,71.75,287
VHMLeftUreter,left ureter,Descending Thin Limb Type 1,1563.5,6254
VHMLeftUreter,left ureter,Descending Thin Limb Type 2,1,1
VHMLeftUreter,left ureter,Descending Thin Limb Type 3,1.5,3
VHMLeftUreter,left ureter,"Descending Vasa Recta Endothelial ",10.66666666666666666667,32
VHMLeftUreter,left ureter,Fibroblast,469.75,1879
VHMLeftUreter,left ureter,Inner Medullary Collecting Duct,7727,30908
VHMLeftUreter,left ureter,Intercalated Type B,1,1
VHMLeftUreter,left ureter,Lymphatic Endothelial,7.33333333333333333333,22
VHMLeftUreter,left ureter,M2 Macrophage,81.75,327
VHMLeftUreter,left ureter,Macula Densa,1,1
VHMLeftUreter,left ureter,Medullary Fibroblast,547.5,2190
VHMLeftUreter,left ureter,Mesangial,1,1
VHMLeftUreter,left ureter,Monocyte-derived,2,2
VHMLeftUreter,left ureter,Non-classical monocyte,3,6
VHMLeftUreter,left ureter,Outer Medullary Collecting Duct Principal,134,134
VHMLeftUreter,left ureter,Papillary Tip Epithelial,576.5,2306
VHMLeftUreter,left ureter,Parietal Epithelial,7,14
VHMLeftUreter,left ureter,"Peritubular Capilary Endothelial ",7,21
VHMLeftUreter,left ureter,Podocyte,3,3
VHMLeftUreter,left ureter,Proximal Tubule Epithelial Segment 1,1,2
VHMLeftUreter,left ureter,Proximal Tubule Epithelial Segment 3,1,1
VHMLeftUreter,left ureter,Schwann / Neural,3,6
VHMLeftUreter,left ureter,Vascular Smooth Muscle / Pericyte,188.66666666666666666667,566
VHMLung,Cartilage of bronchus,B cell,98.8,494
VHMLung,Cartilage of bronchus,T cell,397,1985
VHMLung,Cartilage of bronchus,alveolar macrophage,911.8,4559
VHMLung,Cartilage of bronchus,basal cell,26.8,134
VHMLung,Cartilage of bronchus,blood vessel endothelial cell,6.5,26
VHMLung,Cartilage of bronchus,chondrocyte,68.2,341
VHMLung,Cartilage of bronchus,ciliated cell,66,330
VHMLung,Cartilage of bronchus,club cell,178.8,894
VHMLung,Cartilage of bronchus,dendritic cell,25.4,127
VHMLung,Cartilage of bronchus,endothelial cell,363.4,1817
VHMLung,Cartilage of bronchus,endothelial cell of artery,17.6,88
VHMLung,Cartilage of bronchus,enucleate erythrocyte,17.8,89
VHMLung,Cartilage of bronchus,epithelial cell,178,890
VHMLung,Cartilage of bronchus,fibroblast,914,4570
VHMLung,Cartilage of bronchus,goblet cell,35.75,143
VHMLung,Cartilage of bronchus,lung neuroendocrine cell,12.25,49
VHMLung,Cartilage of bronchus,macrophage,161.2,806
VHMLung,Cartilage of bronchus,mast cell,17,85
VHMLung,Cartilage of bronchus,monocyte,284.6,1423
VHMLung,Cartilage of bronchus,myofibroblast cell,64,320
VHMLung,Cartilage of bronchus,native cell,278.4,1392
VHMLung,Cartilage of bronchus,natural killer cell,114.6,573
VHMLung,Cartilage of bronchus,pericyte,86.4,432
VHMLung,Cartilage of bronchus,smooth muscle cell,41.8,209
VHMLung,Cartilage of bronchus,type I pneumocyte,446.2,2231
VHMLung,Cartilage of bronchus,type II pneumocyte,943.2,4716
VHMLung,Cartilage of bronchus,vascular associated smooth muscle cell,20.2,101
VHMLung,Cartilage of bronchus,vein endothelial cell,19.6,98
VHMLung,Lateral segmental bronchus,B cell,98.8,494
VHMLung,Lateral segmental bronchus,T cell,397,1985
VHMLung,Lateral segmental bronchus,alveolar macrophage,911.8,4559
VHMLung,Lateral segmental bronchus,basal cell,26.8,134
VHMLung,Lateral segmental bronchus,blood vessel endothelial cell,6.5,26
VHMLung,Lateral segmental bronchus,chondrocyte,68.2,341
VHMLung,Lateral segmental bronchus,ciliated cell,66,330
VHMLung,Lateral segmental bronchus,club cell,178.8,894
VHMLung,Lateral segmental bronchus,dendritic cell,25.4,127
VHMLung,Lateral segmental bronchus,endothelial cell,363.4,1817
VHMLung,Lateral segmental bronchus,endothelial cell of artery,17.6,88
VHMLung,Lateral segmental bronchus,enucleate erythrocyte,17.8,89
VHMLung,Lateral segmental bronchus,epithelial cell,178,890
VHMLung,Lateral segmental bronchus,fibroblast,914,4570
VHMLung,Lateral segmental bronchus,goblet cell,35.75,143
VHMLung,Lateral segmental bronchus,lung neuroendocrine cell,12.25,49
VHMLung,Lateral segmental bronchus,macrophage,161.2,806
VHMLung,Lateral segmental bronchus,mast cell,17,85
VHMLung,Lateral segmental bronchus,monocyte,284.6,1423
VHMLung,Lateral segmental bronchus,myofibroblast cell,64,320
VHMLung,Lateral segmental bronchus,native cell,278.4,1392
VHMLung,Lateral segmental bronchus,natural killer cell,114.6,573
VHMLung,Lateral segmental bronchus,pericyte,86.4,432
VHMLung,Lateral segmental bronchus,smooth muscle cell,41.8,209
VHMLung,Lateral segmental bronchus,type I pneumocyte,446.2,2231
VHMLung,Lateral segmental bronchus,type II pneumocyte,943.2,4716
VHMLung,Lateral segmental bronchus,vascular associated smooth muscle cell,20.2,101
VHMLung,Lateral segmental bronchus,vein endothelial cell,19.6,98
VHMLung,Left apical bronchopulmonary segment,Endothelial cell,994.5,1989
VHMLung,Left apical bronchopulmonary segment,Epithelial cell,7377.5,14755
VHMLung,Left apical bronchopulmonary segment,Fibroblast,376,752
VHMLung,Left apical bronchopulmonary segment,Immune (lymphocyte),155.5,311
VHMLung,Left apical bronchopulmonary segment,Immune (myeloid),2071,4142
VHMLung,Left apical bronchopulmonary segment,Muscle,37.5,75
VHMLung,Right Lateral Bronchopulmonary Segment,AT1,1274,3822
VHMLung,Right Lateral Bronchopulmonary Segment,AT2,757,2271
VHMLung,Right Lateral Bronchopulmonary Segment,Adventitial fibroblasts,8.66666666666666666667,26
VHMLung,Right Lateral Bronchopulmonary Segment,Alveolar fibroblasts,101,303
VHMLung,Right Lateral Bronchopulmonary Segment,Alveolar macrophages,2.5,5
VHMLung,Right Lateral Bronchopulmonary Segment,B cell,98.8,494
VHMLung,Right Lateral Bronchopulmonary Segment,B cells,68.33333333333333333333,205
VHMLung,Right Lateral Bronchopulmonary Segment,Basal resting,71,213
VHMLung,Right Lateral Bronchopulmonary Segment,CD4 T cells,410.66666666666666666667,1232
VHMLung,Right Lateral Bronchopulmonary Segment,CD8 T cells,670,2010
VHMLung,Right Lateral Bronchopulmonary Segment,Classical monocytes,10,30
VHMLung,Right Lateral Bronchopulmonary Segment,Club (nasal),6,6
VHMLung,Right Lateral Bronchopulmonary Segment,Club (non-nasal),25.33333333333333333333,76
VHMLung,Right Lateral Bronchopulmonary Segment,DC2,1,1
VHMLung,Right Lateral Bronchopulmonary Segment,EC aerocyte capillary,52.33333333333333333333,157
VHMLung,Right Lateral Bronchopulmonary Segment,EC arterial,33,99
VHMLung,Right Lateral Bronchopulmonary Segment,EC general capillary,1387.33333333333333333333,4162
VHMLung,Right Lateral Bronchopulmonary Segment,EC venous pulmonary,4.33333333333333333333,13
VHMLung,Right Lateral Bronchopulmonary Segment,EC venous systemic,116.33333333333333333333,349
VHMLung,Right Lateral Bronchopulmonary Segment,Goblet (bronchial),44,44
VHMLung,Right Lateral Bronchopulmonary Segment,Goblet (nasal),5,5
VHMLung,Right Lateral Bronchopulmonary Segment,Ionocyte,1,1
VHMLung,Right Lateral Bronchopulmonary Segment,Lymphatic EC mature,24.33333333333333333333,73
VHMLung,Right Lateral Bronchopulmonary Segment,Mast cells,5.5,11
VHMLung,Right Lateral Bronchopulmonary Segment,Monocyte-derived Mφ,1,1
VHMLung,Right Lateral Bronchopulmonary Segment,Multiciliated (nasal),1,1
VHMLung,Right Lateral Bronchopulmonary Segment,Multiciliated (non-nasal),136.33333333333333333333,409
VHMLung,Right Lateral Bronchopulmonary Segment,Myofibroblasts,13,13
VHMLung,Right Lateral Bronchopulmonary Segment,NK cells,8.5,17
VHMLung,Right Lateral Bronchopulmonary Segment,Pericytes,56.33333333333333333333,169
VHMLung,Right Lateral Bronchopulmonary Segment,Plasma cells,29,87
VHMLung,Right Lateral Bronchopulmonary Segment,Plasmacytoid DCs,1,1
VHMLung,Right Lateral Bronchopulmonary Segment,SMG serous (bronchial),100,100
VHMLung,Right Lateral Bronchopulmonary Segment,Smooth muscle,80,240
VHMLung,Right Lateral Bronchopulmonary Segment,Suprabasal,1,1
VHMLung,Right Lateral Bronchopulmonary Segment,T cell,397,1985
VHMLung,Right Lateral Bronchopulmonary Segment,Transitional Club-AT2,67.33333333333333333333,202
VHMLung,Right Lateral Bronchopulmonary Segment,Tuft,1,1
VHMLung,Right Lateral Bronchopulmonary Segment,alveolar macrophage,911.8,4559
VHMLung,Right Lateral Bronchopulmonary Segment,basal cell,26.8,134
VHMLung,Right Lateral Bronchopulmonary Segment,blood vessel endothelial cell,6.5,26
VHMLung,Right Lateral Bronchopulmonary Segment,chondrocyte,68.2,341
VHMLung,Right Lateral Bronchopulmonary Segment,ciliated cell,66,330
VHMLung,Right Lateral Bronchopulmonary Segment,club cell,178.8,894
VHMLung,Right Lateral Bronchopulmonary Segment,dendritic cell,25.4,127
VHMLung,Right Lateral Bronchopulmonary Segment,endothelial cell,363.4,1817
VHMLung,Right Lateral Bronchopulmonary Segment,endothelial cell of artery,17.6,88
VHMLung,Right Lateral Bronchopulmonary Segment,enucleate erythrocyte,17.8,89
VHMLung,Right Lateral Bronchopulmonary Segment,epithelial cell,178,890
VHMLung,Right Lateral Bronchopulmonary Segment,fibroblast,914,4570
VHMLung,Right Lateral Bronchopulmonary Segment,goblet cell,35.75,143
VHMLung,Right Lateral Bronchopulmonary Segment,lung neuroendocrine cell,12.25,49
VHMLung,Right Lateral Bronchopulmonary Segment,macrophage,161.2,806
VHMLung,Right Lateral Bronchopulmonary Segment,mast cell,17,85
VHMLung,Right Lateral Bronchopulmonary Segment,monocyte,284.6,1423
VHMLung,Right Lateral Bronchopulmonary Segment,myofibroblast cell,64,320
VHMLung,Right Lateral Bronchopulmonary Segment,native cell,278.4,1392
VHMLung,Right Lateral Bronchopulmonary Segment,natural killer cell,114.6,573
VHMLung,Right Lateral Bronchopulmonary Segment,pericyte,86.4,432
VHMLung,Right Lateral Bronchopulmonary Segment,smooth muscle cell,41.8,209
VHMLung,Right Lateral Bronchopulmonary Segment,type I pneumocyte,446.2,2231
VHMLung,Right Lateral Bronchopulmonary Segment,type II pneumocyte,943.2,4716
VHMLung,Right Lateral Bronchopulmonary Segment,vascular associated smooth muscle cell,20.2,101
VHMLung,Right Lateral Bronchopulmonary Segment,vein endothelial cell,19.6,98
VHMLung,Right Medial Bronchopulmonary Segment,AT1,1191.125,9529
VHMLung,Right Medial Bronchopulmonary Segment,AT2,1496.625,11973
VHMLung,Right Medial Bronchopulmonary Segment,Adventitial fibroblasts,21.75,174
VHMLung,Right Medial Bronchopulmonary Segment,Alveolar fibroblasts,202.375,1619
VHMLung,Right Medial Bronchopulmonary Segment,Alveolar macrophages,65.66666666666666666667,394
VHMLung,Right Medial Bronchopulmonary Segment,B cells,81.25,650
VHMLung,Right Medial Bronchopulmonary Segment,Basal resting,41.14285714285714285714,288
VHMLung,Right Medial Bronchopulmonary Segment,CD4 T cells,1478.5,11828
VHMLung,Right Medial Bronchopulmonary Segment,CD8 T cells,608.75,4870
VHMLung,Right Medial Bronchopulmonary Segment,Classical monocytes,21,168
VHMLung,Right Medial Bronchopulmonary Segment,Club (nasal),4.5,9
VHMLung,Right Medial Bronchopulmonary Segment,Club (non-nasal),31.85714285714285714286,223
VHMLung,Right Medial Bronchopulmonary Segment,DC2,8.75,35
VHMLung,Right Medial Bronchopulmonary Segment,EC aerocyte capillary,50.875,407
VHMLung,Right Medial Bronchopulmonary Segment,EC arterial,83.875,671
VHMLung,Right Medial Bronchopulmonary Segment,EC general capillary,1807.5,14460
VHMLung,Right Medial Bronchopulmonary Segment,EC venous pulmonary,15.25,61
VHMLung,Right Medial Bronchopulmonary Segment,EC venous systemic,161.875,1295
VHMLung,Right Medial Bronchopulmonary Segment,Goblet (bronchial),44,44
VHMLung,Right Medial Bronchopulmonary Segment,Goblet (nasal),3,6
VHMLung,Right Medial Bronchopulmonary Segment,Ionocyte,2.83333333333333333333,17
VHMLung,Right Medial Bronchopulmonary Segment,Lymphatic EC mature,46.625,373
VHMLung,Right Medial Bronchopulmonary Segment,Mast cells,22.66666666666666666667,136
VHMLung,Right Medial Bronchopulmonary Segment,Monocyte-derived Mφ,1.66666666666666666667,5
VHMLung,Right Medial Bronchopulmonary Segment,Multiciliated (nasal),1,1
VHMLung,Right Medial Bronchopulmonary Segment,Multiciliated (non-nasal),164.625,1317
VHMLung,Right Medial Bronchopulmonary Segment,Myofibroblasts,7.6,38
VHMLung,Right Medial Bronchopulmonary Segment,NK cells,12,72
VHMLung,Right Medial Bronchopulmonary Segment,Pericytes,106.5,852
VHMLung,Right Medial Bronchopulmonary Segment,Plasma cells,36,288
VHMLung,Right Medial Bronchopulmonary Segment,Plasmacytoid DCs,1.66666666666666666667,5
VHMLung,Right Medial Bronchopulmonary Segment,SMG serous (bronchial),34,102
VHMLung,Right Medial Bronchopulmonary Segment,Smooth muscle,93.625,749
VHMLung,Right Medial Bronchopulmonary Segment,Suprabasal,1,1
VHMLung,Right Medial Bronchopulmonary Segment,Transitional Club-AT2,109.125,873
VHMLung,Right Medial Bronchopulmonary Segment,Tuft,1,1
VHMProstate,central zone of prostate,Endothelial cell,706.5,5652
VHMProstate,central zone of prostate,Epithelial cell,5768.25,46146
VHMProstate,central zone of prostate,Fibroblast,285.5,2284
VHMProstate,central zone of prostate,Glia,22.33333333333333333333,134
VHMProstate,central zone of prostate,Immune (lymphocyte),227.33333333333333333333,1364
VHMProstate,central zone of prostate,Immune (myeloid),257,2056
VHMProstate,central zone of prostate,Muscle,560.75,4486
VHMProstate,peripheral zone of prostate,Endothelial cell,706.5,5652
VHMProstate,peripheral zone of prostate,Epithelial cell,5768.25,46146
VHMProstate,peripheral zone of prostate,Fibroblast,285.5,2284
VHMProstate,peripheral zone of prostate,Glia,22.33333333333333333333,134
VHMProstate,peripheral zone of prostate,Immune (lymphocyte),227.33333333333333333333,1364
VHMProstate,peripheral zone of prostate,Immune (myeloid),257,2056
VHMProstate,peripheral zone of prostate,Muscle,560.75,4486
VHMRightKidney,outer cortex of kidney,Afferent / Efferent Arteriole Endothelial,37.72413793103448275862,1094
VHMRightKidney,outer cortex of kidney,Ascending Thin Limb,2203.58620689655172413793,63904
VHMRightKidney,outer cortex of kidney,Ascending Vasa Recta Endothelial,184.07142857142857142857,5154
VHMRightKidney,outer cortex of kidney,B,3.25,52
VHMRightKidney,outer cortex of kidney,Classical Dendritic,213.14285714285714285714,5968
VHMRightKidney,outer cortex of kidney,Connecting Tubule,1800.33333333333333333333,54010
VHMRightKidney,outer cortex of kidney,Connecting Tubule Intercalated Type A,7.86206896551724137931,228
VHMRightKidney,outer cortex of kidney,Connecting Tubule Principal,87.03333333333333333333,2611
VHMRightKidney,outer cortex of kidney,Cortical Collecting Duct Intercalated Type A,99.63333333333333333333,2989
VHMRightKidney,outer cortex of kidney,Cortical Collecting Duct Principal,491.16666666666666666667,14735
VHMRightKidney,outer cortex of kidney,Cortical Thick Ascending Limb,6862.1,205863
VHMRightKidney,outer cortex of kidney,Cortical Vascular Smooth Muscle / Pericyte,116.31034482758620689655,3373
VHMRightKidney,outer cortex of kidney,Cycling Mononuclear Phagocyte,2,4
VHMRightKidney,outer cortex of kidney,Descending Thin Limb Type 1,647,18763
VHMRightKidney,outer cortex of kidney,Descending Thin Limb Type 2,1199.96551724137931034483,34799
VHMRightKidney,outer cortex of kidney,Descending Thin Limb Type 3,53.17241379310344827586,1542
VHMRightKidney,outer cortex of kidney,Descending Vasa Recta Endothelial,2,2
VHMRightKidney,outer cortex of kidney,"Descending Vasa Recta Endothelial ",66.57142857142857142857,1864
VHMRightKidney,outer cortex of kidney,Distal Convoluted Tubule Type 1,2230.86666666666666666667,66926
VHMRightKidney,outer cortex of kidney,Distal Convoluted Tubule Type 2,47.16666666666666666667,1415
VHMRightKidney,outer cortex of kidney,Fibroblast,1497.3,44919
VHMRightKidney,outer cortex of kidney,Glomerular Capillary Endothelial,178.27586206896551724138,5170
VHMRightKidney,outer cortex of kidney,Inner Medullary Collecting Duct,2052.13793103448275862069,59512
VHMRightKidney,outer cortex of kidney,Intercalated Type B,185.66666666666666666667,5570
VHMRightKidney,outer cortex of kidney,Lymphatic Endothelial,11.06896551724137931034,321
VHMRightKidney,outer cortex of kidney,M2 Macrophage,95.72413793103448275862,2776
VHMRightKidney,outer cortex of kidney,Macula Densa,125.06666666666666666667,3752
VHMRightKidney,outer cortex of kidney,Mast,19.07142857142857142857,534
VHMRightKidney,outer cortex of kidney,Medullary Fibroblast,57.51724137931034482759,1668
VHMRightKidney,outer cortex of kidney,Medullary Thick Ascending Limb,342.33333333333333333333,10270
VHMRightKidney,outer cortex of kidney,Mesangial,90.86666666666666666667,2726
VHMRightKidney,outer cortex of kidney,Monocyte,2,2
VHMRightKidney,outer cortex of kidney,Monocyte-derived,87.86206896551724137931,2548
VHMRightKidney,outer cortex of kidney,Natural Killer / Natural Killer T,12,12
VHMRightKidney,outer cortex of kidney,Natural Killer T,2.35714285714285714286,33
VHMRightKidney,outer cortex of kidney,Neutrophil,1.5625,25
VHMRightKidney,outer cortex of kidney,Non-classical monocyte,3,51
VHMRightKidney,outer cortex of kidney,Outer Medullary Collecting Duct Intercalated Type A,224.2,6726
VHMRightKidney,outer cortex of kidney,Outer Medullary Collecting Duct Principal,69.71428571428571428571,1952
VHMRightKidney,outer cortex of kidney,Papillary Tip Epithelial,5.76923076923076923077,150
VHMRightKidney,outer cortex of kidney,Parietal Epithelial,113.73333333333333333333,3412
VHMRightKidney,outer cortex of kidney,Peritubular Capilary Endothelial,126,126
VHMRightKidney,outer cortex of kidney,"Peritubular Capilary Endothelial ",257.27586206896551724138,7461
VHMRightKidney,outer cortex of kidney,Plasma,15.19230769230769230769,395
VHMRightKidney,outer cortex of kidney,Plasmacytoid Dendritic,1.25,10
VHMRightKidney,outer cortex of kidney,Podocyte,383.23333333333333333333,11497
VHMRightKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 1,2769.56666666666666666667,83087
VHMRightKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 2,17.8,445
VHMRightKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 3,1481.4,44442
VHMRightKidney,outer cortex of kidney,Renin-positive Juxtaglomerular Granular,1.45454545454545454545,32
VHMRightKidney,outer cortex of kidney,Schwann / Neural,17.96551724137931034483,521
VHMRightKidney,outer cortex of kidney,T,4.81818181818181818182,106
VHMRightKidney,outer cortex of kidney,Tissue-resident Macrophage,39,39
VHMRightKidney,outer cortex of kidney,Vascular Smooth Muscle / Pericyte,74.96666666666666666667,2249
