sample,rui_location,in_atlas,modality,cell_id,cell_label,cell_count,percentage_of_total
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000235,macrophage,5631.567,0.02687993
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,3678.676,0.01755862
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,2972.656,0.01418873
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,1433.06,0.006840114
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000934,"CD4-positive, alpha-beta cytotoxic T cell",1335.156,0.006372807
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0002319,neural cell,1181.521,0.005639495
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0002397,"CD14-positive, CD16-positive monocyte",1075.912,0.005135415
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_1000309,epicardial adipocyte,922.7405,0.004404316
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",872.1998,0.004163081
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000906,"activated CD8-positive, alpha-beta T cell",868.4656,0.004145257
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000097,mast cell,764.6407,0.003649692
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,601.0652,0.002868933
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0001054,CD14-positive monocyte,582.8152,0.002781825
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000576,monocyte,563.057,0.002687517
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000896,"activated CD4-positive, alpha-beta T cell",440.7347,0.002103663
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,353.8552,0.00168898
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000236,B cell,304.8446,0.001455048
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,291.4768,0.001391243
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8_TissueBlock,http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,true,bulk,http://purl.obolibrary.org/obo/CL_0000077,mesothelial cell,32.34576,1.54389E-4
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0002131,regular ventricular cardiac myocyte,65268.34,0.3231198
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000669,pericyte,34688.69,0.1717311
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,27868.83,0.1379684
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,20222.7,0.1001152
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000003,native cell,14608.03,0.07231902
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,9882.405,0.04892419
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,6405.891,0.03171323
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000235,macrophage,5429.591,0.02687993
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,3546.74,0.01755862
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,2866.042,0.01418873
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,1381.664,0.006840114
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000934,"CD4-positive, alpha-beta cytotoxic T cell",1287.27,0.006372807
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0002319,neural cell,1139.146,0.005639495
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0002397,"CD14-positive, CD16-positive monocyte",1037.324,0.005135415
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_1000309,epicardial adipocyte,889.6465,0.004404316
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",840.9184,0.004163081
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000906,"activated CD8-positive, alpha-beta T cell",837.3181,0.004145257
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000097,mast cell,737.2169,0.003649692
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,579.508,0.002868933
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0001054,CD14-positive monocyte,561.9126,0.002781825
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000576,monocyte,542.863,0.002687517
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000896,"activated CD4-positive, alpha-beta T cell",424.9277,0.002103663
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,341.1642,0.00168898
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000236,B cell,293.9113,0.001455048
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,281.023,0.001391243
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd_TissueBlock,http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,true,bulk,http://purl.obolibrary.org/obo/CL_0000077,mesothelial cell,31.18568,1.54389E-4
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0002129,regular atrial cardiac myocyte,0.5411,0.1817937
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000669,pericyte,0.5371,0.1804499
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.4589,0.154177
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,0.341125,0.114608
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000003,native cell,0.15825,0.05316736
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.152325,0.05117674
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.138225,0.04643955
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.113175,0.03802348
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,0.088725,0.029809
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,0.07755,0.02605453
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_1000309,epicardial adipocyte,0.0624,0.02096457
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0002319,neural cell,0.0423,0.01421156
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",0.040325,0.01354802
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0002397,"CD14-positive, CD16-positive monocyte",0.035575,0.01195216
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000906,"activated CD8-positive, alpha-beta T cell",0.033825,0.01136421
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,0.02775,0.009323187
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000934,"CD4-positive, alpha-beta cytotoxic T cell",0.02175,0.007307363
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000077,mesothelial cell,0.019975,0.006711015
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.01605,0.00539233
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0001054,CD14-positive monocyte,0.014125,0.004745586
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.013675,0.004594399
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.01075,0.003611685
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.009875,0.003317711
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000896,"activated CD4-positive, alpha-beta T cell",0.008775,0.002948143
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,0.0078,0.002620571
http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c_TissueBlock,http://purl.org/ccf/1.5/53b083ab-cb70-4096-b385-85590ddc370c,true,bulk,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.005025,0.001688253
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,https://purl.org/ccf/ASCTB-TEMP_muscle,Muscle,3024.295,0.1886988
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,https://purl.org/ccf/ASCTB-TEMP_fibroblast,Fibroblast,2284.544,0.1425425
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,Endothelial cell,1894.427,0.1182014
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,1810.836,0.1129859
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0002129,regular atrial cardiac myocyte,1503.726,0.09382393
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,Immune (myeloid),1388.75,0.08665011
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,612.9498,0.03824457
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000669,pericyte,477.994,0.0298241
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000003,native cell,439.8954,0.02744697
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,294.6985,0.01838751
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000235,macrophage,278.3201,0.01736559
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,277.8152,0.01733409
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,264.7085,0.0165163
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,243.338,0.01518291
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,https://purl.org/ccf/ASCTB-TEMP_immune-lymphocyte-,Immune (lymphocyte),160.3912,0.0100075
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0002319,neural cell,145.8489,0.009100141
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_1000309,epicardial adipocyte,121.5928,0.007586699
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000906,"activated CD8-positive, alpha-beta T cell",107.2503,0.006691805
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",97.2024,0.006064876
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,https://purl.org/ccf/ASCTB-TEMP_glia,Glia,72.70331,0.004536272
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000236,B cell,69.454,0.004333534
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0002397,"CD14-positive, CD16-positive monocyte",69.04298,0.004307888
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,65.20019,0.00406812
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0001054,CD14-positive monocyte,61.97936,0.003867159
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000934,"CD4-positive, alpha-beta cytotoxic T cell",57.40876,0.00358198
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,https://purl.org/ccf/ASCTB-TEMP_adipocyte,Adipocyte,48.36541,0.003017726
http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac_TissueBlock,http://purl.org/ccf/1.5/7296fad6-bf8e-49da-8f4a-ef76ee4cfeac,true,bulk,http://purl.obolibrary.org/obo/CL_0000576,monocyte,40.21268,0.002509042
